Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02,9.634732246398926,9.634732246398926,9.634732246398926,9.634732246398926,5141,0.0,0.0
2018-01-03,9.823648948012291,9.823648948012291,9.634732246398926,9.634732246398926,28217,0.0,0.0
2018-01-04,9.729190934031173,9.823648948012291,9.634732246398926,9.634732246398926,32414,0.0,0.0
2018-01-05,9.540276941869342,9.540276941869342,9.445818901062012,9.445818901062012,18695,0.0,0.0
2018-01-08,9.540276941869342,9.540276941869342,9.445818901062012,9.445818901062012,11714,0.0,0.0
2018-01-09,9.634732246398926,9.729190934031173,9.634732246398926,9.634732246398926,46327,0.0,0.0
2018-01-10,9.634734973074455,9.823651728152155,9.634734973074455,9.729193687438965,88294,0.0,0.0
2018-01-11,9.823650360107422,9.918109061317583,9.823650360107422,9.823650360107422,72693,0.0,0.0
2018-01-12,9.823650360107422,9.823650360107422,9.823650360107422,9.823650360107422,156463,0.0,0.0
2018-01-15,9.823650360107422,9.823650360107422,9.823650360107422,9.823650360107422,15143,0.0,0.0
2018-01-16,9.823650360107422,9.918109061317583,9.634733631338326,9.823650360107422,10994,0.0,0.0
2018-01-17,9.91810854383673,10.012566566467285,9.91810854383673,10.012566566467285,35375,0.0,0.0
2018-01-18,9.91810854383673,10.012566566467285,9.91810854383673,10.012566566467285,97812,0.0,0.0
2018-01-19,10.012566566467285,10.012566566467285,10.012566566467285,10.012566566467285,13423,0.0,0.0
2018-01-22,10.012566003772315,10.012566003772315,9.918107986450195,9.918107986450195,34362,0.0,0.0
2018-01-23,9.918107986450195,10.012566003772315,9.918107986450195,9.918107986450195,24304,0.0,0.0
2018-01-24,9.918107986450195,9.918107986450195,9.918107986450195,9.918107986450195,1869,0.0,0.0
2018-01-25,9.918109061317583,9.918109061317583,9.823650360107422,9.823650360107422,16947,0.0,0.0
2018-01-26,9.918107986450195,9.918107986450195,9.729191278154804,9.918107986450195,147617,0.0,0.0
2018-01-29,10.201482038416554,10.201482038416554,9.823649295476924,9.918107986450195,67318,0.0,0.0
2018-01-30,10.012568483229856,10.012568483229856,9.729193687438965,9.729193687438965,21649,0.0,0.0
2018-01-31,9.823650360107422,9.823650360107422,9.729192332548488,9.823650360107422,17938,0.0,0.0
2018-02-01,9.823650360107422,9.823650360107422,9.823650360107422,9.823650360107422,32989,0.0,0.0
2018-02-02,9.729192332548488,9.823650360107422,9.729192332548488,9.823650360107422,2056,0.0,0.0
2018-02-05,9.823650329165956,9.823650329165956,9.540275573730469,9.540275573730469,1112,0.0,0.0
2018-02-06,9.823651172887445,9.823651172887445,8.539019736115378,9.408035278320312,38026,0.0,0.0
2018-02-07,9.408033147574466,9.729190934031173,9.408033147574466,9.634732246398926,52242,0.0,0.0
2018-02-08,9.63473498267667,9.63473498267667,9.445818901062012,9.445818901062012,10002,0.0,0.0
2018-02-09,9.445818901062012,9.445818901062012,9.256902819447353,9.445818901062012,47303,0.0,0.0
2018-02-12,9.445818891648074,9.729193687438965,9.445818891648074,9.729193687438965,1906,0.0,0.0
2018-02-13,9.918109061317583,10.012567088876517,9.445817576220456,9.823650360107422,56837,0.0,0.0
2018-02-14,9.918107635644539,9.918107635644539,9.540274232417806,9.634732246398926,8321,0.0,0.0
2018-02-15,10.012567088876517,10.012567088876517,9.823650360107422,9.823650360107422,9598,0.0,0.0
2018-02-16,9.823650360107422,9.823650360107422,9.823650360107422,9.823650360107422,19882,0.0,0.0
2018-02-19,9.823650360107422,9.823650360107422,9.634733631338326,9.823650360107422,1153,0.0,0.0
2018-02-20,9.729192332548488,9.823650360107422,9.729192332548488,9.823650360107422,3740,0.0,0.0
2018-02-21,9.823650360107422,9.823650360107422,9.823650360107422,9.823650360107422,17126,0.0,0.0
2018-02-22,9.823650360107422,9.823650360107422,9.823650360107422,9.823650360107422,6356,0.0,0.0
