Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02,44.26271643617415,44.45238389914983,43.404214789355684,44.41245651245117,7915100,0.0,0.0
2018-01-03,44.24275092785543,44.59213936247398,43.59388234008004,43.69371032714844,6513700,0.0,0.0
2018-01-04,43.65377825921504,44.02313228385992,43.2944051290532,43.44414520263672,10027300,0.0,0.0
2018-01-05,43.643800474377976,44.39249327954385,43.43416359481465,44.212806701660156,6407000,0.0,0.0
2018-01-08,44.2128010358534,45.21105798148271,44.053080076874636,45.151161193847656,6556500,0.0,0.0
2018-01-09,45.13119481755498,45.13119481755498,44.632066353371314,44.7618408203125,6127600,0.0,0.0
2018-01-10,44.41245808802185,44.72191533816841,43.86341366089384,44.47235107421875,6916500,0.0,0.0
2018-01-11,44.472350594950704,44.59214037410202,43.60386803201891,43.80352020263672,5697700,0.0,0.0
2018-01-12,43.77356450055521,43.98320134826327,43.52400027008899,43.74361801147461,6279200,0.0,0.0
2018-01-16,43.91332514687404,44.1828511737699,43.69370739809421,43.94327163696289,4543000,0.0,0.0
2018-01-17,44.043096750954334,44.242748907927556,43.86341019048325,44.12295913696289,4322100,0.0,0.0
2018-01-18,43.94327286544048,44.532244637957774,43.873395181247595,44.42243576049805,7085700,0.0,0.0
2018-01-19,44.512281870683665,44.70194933868484,44.232771116145436,44.31262969970703,4337700,0.0,0.0
2018-01-22,44.422436237298484,44.62208839772745,43.7336402822692,43.86341094970703,4921200,0.0,0.0
2018-01-23,43.77356503076133,44.093006944983486,43.67374086058491,43.76358413696289,4493200,0.0,0.0
2018-01-24,43.74362194950335,44.30264724697131,43.444145607593065,43.60386657714844,6067100,0.0,0.0
2018-01-25,43.61384435604987,43.833462101517625,43.14466618352515,43.4141960144043,5662300,0.0,0.0
2018-01-26,43.69370614966097,43.82348061641818,43.24448977092291,43.464107513427734,4230300,0.0,0.0
2018-01-29,43.194578128347786,43.39423027739156,42.87513621309696,42.90508270263672,2737700,0.0,0.0
2018-01-30,42.85517087695294,42.9450141541644,41.73712416680326,41.90682601928711,7566500,0.0,0.0
2018-01-31,42.01663723732863,42.475834542905325,41.597367317592514,42.35604476928711,7153100,0.0,0.0
2018-02-01,42.37600644109077,46.91807460390144,41.78703471395392,42.49579620361328,15252800,0.0,0.0
2018-02-02,42.02661677976143,42.216288040607395,41.10822219815322,41.367767333984375,5668500,0.0,0.0
2018-02-05,41.477576622554906,41.6273166922874,40.22975540161133,40.22975540161133,5042400,0.0,0.0
2018-02-06,39.930278895900685,40.020122175738386,38.38298135029416,39.790523529052734,7861400,0.0,0.0
2018-02-07,39.750593753298375,40.279668748954705,39.26144995189301,39.41118621826172,5693500,0.0,0.0
2018-02-08,39.29139419175812,39.43114955557881,38.163362771129876,38.17334747314453,6051700,0.0,0.0
2018-02-09,38.38298350774468,38.78228403431889,37.23498640174107,38.50277328491211,7358000,0.0,0.0
2018-02-12,38.562669405284495,39.52099522201482,38.22326186918647,39.27143096923828,6050500,0.0,0.0
2018-02-13,39.15164077595948,40.01014240562839,38.92204212282333,39.76057815551758,8801000,0.0,0.0
2018-02-14,39.41118327048136,39.89034614150888,38.9819324845102,39.01188278198242,4741400,0.0,0.0
2018-02-15,39.271432044222806,39.92030064242273,39.171607863599,39.890350341796875,4891600,0.0,0.0
2018-02-16,40.00015559371827,40.48930317368161,39.810488144533494,40.32958221435547,4106900,0.0,0.0
2018-02-20,40.22975344926432,40.43938649027781,39.67073200656169,39.94025802612305,4057200,0.0,0.0
2018-02-21,39.91031335868052,40.55918191492054,39.700680308097674,39.720645904541016,6735000,0.0,0.0
2018-02-22,39.86040156340831,40.27966766764338,39.720646195329955,40.02012252807617,4619400,0.0,0.0
2018-02-23,40.179842625654125,41.11820279682178,40.16986173159885,41.06829071044922,3304600,0.0,0.0
2018-02-26,41.118204506244666,41.70717628924185,40.86864025595854,40.988433837890625,8214600,0.0,0.0
2018-02-27,41.058310580723024,41.58738556060783,40.15987777709961,40.15987777709961,5602700,0.0,0.0
2018-02-28,40.379495357393296,41.37775233133109,39.99017574684526,41.01837921142578,7791000,0.0,0.0
2018-03-01,41.01838178034715,42.44588964712477,41.01838178034715,41.18808364868164,7259500,0.0,0.0
2018-03-02,40.92853953682532,41.50753046057539,40.52923518885641,40.64902877807617,4818000,0.0,0.0
2018-03-05,40.64902502983346,42.0765328013265,40.149896544921155,41.87688064575195,5381600,0.0,0.0
2018-03-06,41.85691411999954,42.59562212876054,41.467594519700086,42.3460578918457,6426800,0.0,0.0
2018-03-07,42.28616880422991,42.53573306411507,41.02836280190158,41.0483283996582,6288100,0.0,0.0
2018-03-08,41.06828915852039,41.73712327639204,41.02835796771207,41.65726089477539,2675600,0.0,0.0
2018-03-09,41.587383520737006,41.966722220110036,41.48755935102999,41.95673751831055,3644100,0.0,0.0
2018-03-12,41.91681090775639,42.36602348776466,41.71715875661492,42.3460578918457,5138100,0.0,0.0
2018-03-13,42.55569321053119,45.60037602949977,41.896843801154226,45.021385192871094,12897400,0.0,0.0
2018-03-14,44.96149628223081,45.62034575120279,43.48407637629512,44.09300994873047,11014700,0.0,0.0
2018-03-15,44.142925845267094,44.64205434624733,43.76358711826861,44.09300994873047,5516000,0.0,0.0
2018-03-16,44.14292508067361,45.11123176633054,44.14292508067361,45.001426696777344,7944900,0.0,0.0
2018-03-19,44.9714758041165,45.081284680268354,44.18285188270607,44.402469635009766,3075600,0.0,0.0
2018-03-20,44.422432763657255,44.57217282428201,42.18633559619274,43.374263763427734,4698700,0.0,0.0
2018-03-21,43.45412658497402,43.52400427128464,42.385991885028,42.8851203918457,4469700,0.0,0.0
2018-03-22,42.994927744704306,44.57217559806011,42.70543230710637,44.05308151245117,4323200,0.0,0.0
2018-03-23,44.093009802889746,44.093009802889746,42.865154151505386,43.004913330078125,3340300,0.0,0.0
2018-03-26,43.31436687927558,43.42417574907816,42.56567419394665,42.79527282714844,8519800,0.0,0.0
2018-03-27,42.97496283424878,44.162891094374594,42.64554000638198,43.86341094970703,4292400,0.0,0.0
2018-03-28,43.923308355183586,44.11297581581996,42.905085749983996,43.164634704589844,3684500,0.0,0.0
2018-03-29,43.22452870551542,44.14292715474803,43.1446701231747,43.853431701660156,3474600,0.0,0.0
2018-04-02,43.893358466323775,43.973217040603686,42.91506713109501,43.25447463989258,2276000,0.0,0.0
2018-04-03,43.24449344363677,43.78355314390427,42.85517381834856,43.60386657714844,2344400,0.0,0.0
2018-04-04,43.45412450914439,43.59387987508942,42.7453629772528,43.384246826171875,3051700,0.0,0.0
2018-04-05,43.4740917944022,44.08302917657551,43.05482568027857,43.95325469970703,2860900,0.0,0.0
2018-04-06,44.20281736112531,44.41245421869576,43.73363917524891,43.89336013793945,4130900,0.0,0.0
2018-04-09,43.92330732791062,44.76184334740175,43.86341053792976,44.35255813598633,3292400,0.0,0.0
2018-04-10,44.462367254806686,44.6220882209073,43.95325405732783,44.07304763793945,4280600,0.0,0.0
2018-04-11,44.06306292304878,44.75186268320173,44.06306292304878,44.7219123840332,3461300,0.0,0.0
2018-04-12,44.7318983292854,45.27095422466945,44.422437282933856,44.55221176147461,5024900,0.0,0.0
2018-04-13,44.771823479605594,45.55046650391006,44.771823479605594,45.26097106933594,3448700,0.0,0.0
2018-04-16,45.36079992471061,45.58041769885467,44.941533782852176,45.51054000854492,3860400,0.0,0.0
2018-04-17,45.6902222832456,46.91807790769394,45.620344599516294,46.71842575073242,7157600,0.0,0.0
2018-04-18,46.86816611974072,47.277451330503645,46.36903762817383,46.36903762817383,4095600,0.0,0.0
2018-04-19,46.359052338071294,46.748375755317895,45.92980153612218,46.418949127197266,4296000,0.0,0.0
2018-04-20,46.50879305880345,46.50879305880345,45.590394652905516,45.650291442871094,5174500,0.0,0.0
2018-04-23,45.720172549706604,45.88987822995565,45.16115103370616,45.49057388305664,3580200,0.0,0.0
2018-04-24,45.720167032342694,48.81476582724251,45.400725116592106,46.219295501708984,6356400,0.0,0.0
2018-04-25,46.00966351228652,46.38900222394651,45.38076056022751,46.25922775268555,3931000,0.0,0.0
2018-04-26,46.21929714786379,46.289174831420006,45.560447697156505,46.20931625366211,3659200,0.0,0.0
2018-04-27,45.60038021346908,47.04785362980282,45.58041461643813,46.54872512817383,2559200,0.0,0.0
2018-04-30,46.74837664430668,46.858181714386866,45.91982151519118,46.01964569091797,3903000,0.0,0.0
2018-05-01,46.039610060526634,46.49881115755557,45.909839397150385,46.18935012817383,2885600,0.0,0.0
2018-05-02,46.169389257556105,46.50879681198765,45.600383035133895,45.7900505065918,4167000,0.0,0.0
2018-05-03,45.40072949229451,45.73015614168931,43.67374527880692,44.29266357421875,5651600,0.0,0.0
2018-05-04,44.522258535260896,45.181107971248316,44.292659893270375,44.80177307128906,3052200,0.0,0.0
2018-05-07,44.701945846727995,45.00142598382284,44.45238160451438,44.5422248840332,2451000,0.0,0.0
2018-05-08,44.382502688714204,44.382502688714204,42.226267848195036,42.69544982910156,5462600,0.0,0.0
2018-05-09,42.855169833856095,43.124699658930105,42.2761789930198,42.51576232910156,3417200,0.0,0.0
2018-05-10,43.03486010523239,43.344317339706244,42.55569719968244,43.30438995361328,3614300,0.0,0.0
2018-05-11,43.37426604932603,43.6338111856331,42.785294285502324,43.24449157714844,3947800,0.0,0.0
2018-05-14,43.074789250712364,43.623829815872654,42.96498037607069,43.15464782714844,2767700,0.0,0.0
2018-05-15,42.89510292533043,43.28442253167304,42.695450771089874,42.87513732910156,2753200,0.0,0.0
2018-05-16,42.97496511844219,43.044842807099215,42.32610032262006,42.50578689575195,4756600,0.0,0.0
2018-05-17,42.65552129186776,43.104737704939495,42.116461596181665,42.14641189575195,5178600,0.0,0.0
2018-05-18,42.4159412583321,42.79527617343219,41.73712619924489,42.7054328918457,4759000,0.0,0.0
2018-05-21,42.76532769807401,43.37426504412427,42.545709951485904,43.134681701660156,4163500,0.0,0.0
2018-05-22,43.2345131346873,43.75360724478565,43.154650744803696,43.553955078125,3429500,0.0,0.0
2018-05-23,43.60386534038892,43.92330727043917,43.21454572614319,43.77356719970703,3212800,0.0,0.0
2018-05-24,43.83346728811117,43.83346728811117,43.264461069388005,43.75360870361328,2044700,0.0,0.0
2018-05-25,43.843445284980746,44.88163347116545,43.633812230476586,44.582157135009766,2925800,0.0,0.0
2018-05-29,43.374266885124925,43.78355209783501,42.256220124949486,42.26620101928711,5754400,0.0,0.0
2018-05-30,42.19632217519961,43.14466704923701,41.86689555038792,43.014892578125,5484100,0.0,0.0
2018-05-31,43.06480338588783,43.713671914134004,42.71541498332326,43.25447463989258,5331400,0.0,0.0
2018-06-01,43.25447717433322,43.25447717433322,41.816984672587004,42.19632339477539,3578500,0.0,0.0
2018-06-04,42.326096450325814,42.8152402261746,41.82696797241182,41.92679214477539,3477100,0.0,0.0
2018-06-05,41.90682601928711,42.22626793647273,41.55743761238035,41.90682601928711,2656600,0.0,0.0
2018-06-06,41.97670661431813,42.15639318121329,40.98843430444305,41.078277587890625,4112000,0.0,0.0
2018-06-07,41.14815374056004,42.126445119391086,41.14815374056004,41.59736633300781,3321700,0.0,0.0
2018-06-08,41.67722671329831,41.73712349983146,41.20804473890858,41.377750396728516,2671900,0.0,0.0
2018-06-11,38.313104795609554,39.98019216076423,37.94374696314619,39.690696716308594,12657900,0.0,0.0
2018-06-12,39.750594475483354,40.11994850889449,39.17160738051848,39.221519470214844,8442200,0.0,0.0
2018-06-13,39.281412919603824,39.90033502491964,39.10172634813128,39.311363220214844,7696900,0.0,0.0
2018-06-14,39.600851156245845,40.15987641600376,39.48106138917202,39.82046890258789,6159800,0.0,0.0
2018-06-15,39.86040255497359,40.95848373837494,39.19156838075591,40.12993240356445,10227200,0.0,0.0
