Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2018-01-02,8.896505682880065,8.995986938476564,8.882293687700434,8.995986938476564,20773300,0.0,0.0,F
2018-01-03,9.010200483971403,9.095470436725236,9.003094485158911,9.067047119140625,29765600,0.0,0.0,F
2018-01-04,9.081257789010731,9.26600967891776,9.074152468372228,9.223374366760254,37478200,0.0,0.0,F
2018-01-05,9.280222249978529,9.39391551921585,9.266010252491194,9.379703521728516,46121900,0.0,0.0,F
2018-01-08,9.386808742660293,9.393914740815141,9.315750116442373,9.344173431396484,33828300,0.0,0.0,F
2018-01-09,9.36549318700453,9.393916507303532,9.294434547424316,9.294434547424316,27924100,0.0,0.0,F
2018-01-10,9.280220542051302,9.33706716620794,9.209161923022899,9.258902549743652,56517100,0.0,0.0,F
2018-01-11,9.25179799703854,9.37970257316292,9.237586000988456,9.351279258728027,28342300,0.0,0.0,F
2018-01-12,9.308646673414383,9.443657277260392,9.308646673414383,9.401021957397461,56979200,0.0,0.0,F
2018-01-16,9.457866859629446,9.578665433431187,9.24469167011916,9.30864429473877,53961400,0.0,0.0,F
2018-01-17,8.939141339823696,8.939141339823696,8.598061548319441,8.654908180236816,132412500,0.0,0.0,F
2018-01-18,8.654908711523397,8.669120031542459,8.541215440709518,8.576744079589844,66541700,0.0,0.0,F
2018-01-19,8.612272276620843,8.612272276620843,8.463049708658826,8.527002334594727,51303700,0.0,0.0,F
2018-01-22,8.541214942932129,8.583849578169936,8.455944317125898,8.541214942932129,52851900,0.0,0.0,F
2018-01-23,8.548318696138882,8.548318696138882,8.455942766509411,8.498578071594238,51831000,0.0,0.0,F
2018-01-24,8.5270040594868,8.590956698359415,8.47015741997012,8.562533378601074,63300500,0.0,0.0,F
2018-01-25,8.4772622804624,8.4772622804624,8.129075813117517,8.221451759338379,114886800,0.0,0.0,F
2018-01-26,8.235663742981714,8.313827692275101,8.171711112802894,8.278298377990723,52496000,0.0,0.0,F
2018-01-29,8.314702123657957,8.351106387170132,8.088996245365326,8.096277236938477,55114000,0.28,0.0,F
2018-01-30,8.074435513072444,8.176366624707462,8.045312239126208,8.052593231201172,52068200,0.0,0.0,F
2018-01-31,8.07443609707888,8.096278380529958,7.93610001506349,7.987066268920898,57644600,0.0,0.0,F
2018-02-01,7.972504419902063,8.008908689178154,7.899696575703563,7.950662136077881,41352200,0.0,0.0,F
2018-02-02,7.9215383929360526,7.9215383929360526,7.732236759333501,7.797764301300049,72312900,0.0,0.0,F
2018-02-05,7.848731523951222,7.863293511635049,7.455566883087158,7.455566883087158,96757000,0.0,0.0,F
2018-02-06,7.477409515312015,7.856012150806148,7.4191622616514685,7.834169864654541,139938100,0.0,0.0,F
2018-02-07,7.826888871152754,8.038032822228304,7.790484597997571,7.834169864654541,68041800,0.0,0.0,F
2018-02-08,7.856009143408841,7.906974689703473,7.586618736153159,7.593899726867676,73990700,0.0,0.0,F
2018-02-09,7.6958322200327896,7.746798469956335,7.455565037555103,7.666708946228027,72103600,0.0,0.0,F
2018-02-12,7.7686416672293985,7.877853783279124,7.673990842621243,7.7904839515686035,49068900,0.0,0.0,F
2018-02-13,7.73951861423176,7.783203184175855,7.666710071853307,7.710395336151123,36884500,0.0,0.0,F
2018-02-14,7.681271864042753,7.82688825076769,7.6448675937730926,7.819607257843018,27844300,0.0,0.0,F
2018-02-15,7.863293144307936,7.863293144307936,7.746800025694358,7.834169864654541,28208300,0.0,0.0,F
2018-02-16,7.790481656330926,7.877851462300487,7.659427294553332,7.724954128265381,41041800,0.0,0.0,F
2018-02-20,7.7031129473209,7.768640484717874,7.68127066630644,7.7395172119140625,27617900,0.0,0.0,F
2018-02-21,7.754077822424256,7.826886345237647,7.710393264219048,7.717674255371094,36037700,0.0,0.0,F
2018-02-22,7.717674930899602,7.812325046746794,7.6885516580957916,7.7395172119140625,25409600,0.0,0.0,F
2018-02-23,7.7686416672293985,7.7977649444662385,7.732237397094924,7.7904839515686035,21786800,0.0,0.0,F
2018-02-26,7.8196059107036415,7.9725032640125315,7.790482638375928,7.928818702697754,27157800,0.0,0.0,F
2018-02-27,7.95794097187104,8.001625527679073,7.717673831866373,7.724954128265381,43502000,0.0,0.0,F
2018-02-28,7.775920369179413,7.856009184396471,7.6958308596088605,7.724954128265381,41321400,0.0,0.0,F
2018-03-01,7.754078566008615,7.783201839056067,7.426441570636375,7.491969108581543,75841400,0.0,0.0,F
2018-03-02,7.455564165567612,7.586619229537916,7.382756336747971,7.572057247161865,60491900,0.0,0.0,F
2018-03-05,7.5065311578714775,7.739517344286848,7.499250165957596,7.703113079071045,44021300,0.0,0.0,F
2018-03-06,7.754078501139173,7.775921476507226,7.623024120698816,7.7395172119140625,30978900,0.0,0.0,F
2018-03-07,7.652147393502628,7.746798203703414,7.593900847895005,7.7395172119140625,30046600,0.0,0.0,F
2018-03-08,7.754077396921902,7.775920369179413,7.630303331543316,7.724954128265381,26948000,0.0,0.0,F
2018-03-09,7.739518583538423,7.812326431274414,7.695833319413854,7.812326431274414,26684400,0.0,0.0,F
2018-03-12,7.783200636478218,7.899694405022243,7.775920340106429,7.870571136474609,33800900,0.0,0.0,F
2018-03-13,7.89241630696397,7.994347437062943,7.812326768339065,7.84873104095459,44456800,0.0,0.0,F
2018-03-14,8.190927602275941,8.329262962932155,8.016187980072235,8.023468971252441,91985300,0.0,0.0,F
2018-03-15,8.045312291042347,8.190928661713189,7.972503758530111,8.059873580932617,47645300,0.0,0.0,F
2018-03-16,8.096279813513073,8.169088363708148,8.052595238879064,8.118122100830078,80684200,0.0,0.0,F
2018-03-19,8.118119728786164,8.132681712311813,7.914256819902235,8.016188621520996,63122500,0.0,0.0,F
2018-03-20,8.045313185291858,8.103559740034393,7.987066630549323,8.001627922058105,45612800,0.0,0.0,F
2018-03-21,8.00890895022456,8.147244344758262,7.957943388189044,8.081717491149902,38551000,0.0,0.0,F
2018-03-22,8.008907761684684,8.052593018627642,7.812325146971785,7.826887130737305,51280900,0.0,0.0,F
2018-03-23,7.856011040356398,7.870573025301633,7.652148111598726,7.688552379608154,39950900,0.0,0.0,F
2018-03-26,7.8196062044984105,7.914257016708053,7.775921641542335,7.885133743286133,52325500,0.0,0.0,F
2018-03-27,7.899695727173897,7.950661282073854,7.805044914964256,7.885133743286133,40677300,0.0,0.0,F
2018-03-28,7.88513584304608,7.972505686577857,7.812327292926037,7.906978130340576,42263700,0.0,0.0,F
2018-03-29,7.957944657236724,8.103561067955047,7.950663663112354,8.067156791687012,39864000,0.0,0.0,F
2018-04-02,8.052595230580664,8.07443751787516,7.790485005631542,7.906978130340576,43598100,0.0,0.0,F
2018-04-03,8.016190963781527,8.139965082500877,7.936101419696185,8.118122100830078,42523900,0.0,0.0,F
2018-04-04,7.914259822475053,8.271020221960834,7.863294249506757,8.249177932739258,44834600,0.0,0.0,F
2018-04-05,8.256456685979176,8.285579961820135,8.176367156651287,8.263737678527832,28755600,0.0,0.0,F
2018-04-06,8.212770988580672,8.263737239359047,8.059873624952811,8.139963150024414,31920700,0.0,0.0,F
2018-04-09,8.190929412841797,8.285580236045966,8.154525143247318,8.190929412841797,36462700,0.0,0.0,F
2018-04-10,8.329263998454149,8.409353522686331,8.307421716551564,8.33654499053955,43144300,0.0,0.0,F
2018-04-11,8.285579072918287,8.365667899300337,8.227332527485233,8.321983337402344,32979000,0.0,0.0,F
2018-04-12,8.372948788702965,8.402072061063441,8.190928162861596,8.234613418579102,47133700,0.0,0.0,F
2018-04-13,8.263736709546913,8.292859981972965,8.176366197915172,8.212770462036133,34598800,0.0,0.0,F
2018-04-16,8.271018648790243,8.336546198345305,8.205491793588903,8.2855806350708,32803300,0.0,0.0,F
2018-04-17,8.321984906418471,8.336546198345305,8.227334078656016,8.2855806350708,30906800,0.0,0.0,F
2018-04-18,8.285582211011121,8.358390073200994,8.227335643517682,8.249177932739258,46226100,0.0,0.0,F
2018-04-19,8.249176674326378,8.300826033359632,8.005685833641408,8.086849212646484,49154200,0.15,0.0,F
2018-04-20,8.123740743634327,8.138497399660272,7.954034625483305,7.983548641204834,44930000,0.0,0.0,F
2018-04-23,7.998307727667972,8.145877838134766,7.9909290462271825,8.145877838134766,31936500,0.0,0.0,F
2018-04-24,8.15325593350052,8.241797993415988,8.064713873585053,8.086849212646484,39625000,0.0,0.0,F
