Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2018-01-02,5.486840628346414,5.6219552763364025,5.486840628346414,5.498589460229874,145,0.0,0.0,ETA.F
2018-01-03,5.5632097767519095,5.980303656618582,5.5632097767519095,5.762944953060151,40,0.0,0.0,ETA.F
2018-01-04,5.833438817803517,5.933306392184735,5.809940597963333,5.809940597963333,1000,0.0,0.0,ETA.F
2018-01-05,5.945055672448097,6.156539667034149,5.945055672448097,6.156539667034149,0,0.0,0.0,ETA.F
2018-01-08,6.26228240314063,6.27403179493247,6.168289509773256,6.168289509773254,0,0.0,0.0,ETA.F
2018-01-09,6.097794627341429,6.2035369088172905,6.097794627341429,6.203536908817291,3,0.0,0.0,ETA.F
2018-01-10,6.0155515115869465,6.0155515115869465,5.856938624745536,5.862812761116028,0,0.0,0.0,ETA.F
2018-01-11,5.992052376618042,6.156539935125489,5.980303545416991,6.109543489837647,105,0.0,0.0,ETA.F
2018-01-12,6.144791693777645,6.144791693777645,6.097795243978501,6.097795243978501,0,0.0,0.0,ETA.F
2018-01-15,6.14479143005294,6.180039046010461,6.050798534488679,6.0507985344886785,0,0.0,0.0,ETA.F
2018-01-16,6.027299994601788,6.309278666511153,6.015550603151321,6.015550603151322,1236,0.0,0.0,ETA.F
2018-01-17,6.062547312641145,6.062547312641145,6.062547312641145,6.062547312641144,0,0.0,0.0,ETA.F
2018-01-18,6.16828929157435,6.426769739191066,6.156539900198136,6.297529795503617,200,0.0,0.0,ETA.F
2018-01-19,6.603006681307722,6.708748962616939,6.47376673775403,6.4855155688762665,750,0.0,0.0,ETA.F
2018-01-22,6.3680250207494655,6.5677602097034455,6.344526796180872,6.5677602097034455,242,0.0,0.0,ETA.F
2018-01-23,6.379774080336517,6.509014600191832,6.379774080336517,6.438519923973084,5,0.0,0.0,ETA.F
2018-01-24,6.485515920757962,6.638254655326835,6.42677008123398,6.426770081233979,390,0.0,0.0,ETA.F
2018-01-25,6.4972655359976645,6.5677602097034455,6.4972655359976645,6.5677602097034455,0,0.0,0.0,ETA.F
2018-01-26,6.614756299604645,6.614756299604645,6.356275283145904,6.356275283145905,0,0.0,0.0,ETA.F
2018-01-29,6.497265752751582,6.591258654161635,6.485516359954382,6.532512810659409,70,0.0,0.0,ETA.F
2018-01-30,6.556010569033324,6.978979155492783,6.556010569033324,6.978979155492783,147,0.0,0.0,ETA.F
2018-01-31,6.96722986381003,6.96722986381003,6.767495239786793,6.779244071674348,150,0.0,0.0,ETA.F
2018-02-01,6.873236683962847,7.014226022243499,6.873236683962847,7.0142260222435,0,0.0,0.0,ETA.F
2018-02-02,7.119968272570331,7.119968272570331,7.108219441223145,7.108219441223145,350,0.0,0.0,ETA.F
2018-02-05,7.131718111984477,7.131718111984477,6.81449180230514,6.943731756448746,100,0.0,0.0,ETA.F
2018-02-06,6.227035622220442,6.579508987855911,6.227035622220442,6.579508987855911,750,0.0,0.0,ETA.F
