Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-09-18,75.0,76.79000091552736,67.0,68.3499984741211,20621000,0.0,0.0,U
2020-09-21,67.11000061035156,73.9800033569336,65.11000061035156,72.95999908447266,5055200,0.0,0.0,U
2020-09-22,76.63999938964842,84.9800033569336,75.11000061035156,84.81999969482422,6893700,0.0,0.0,U
2020-09-23,88.6699981689453,88.87999725341797,79.9000015258789,81.8499984741211,4343900,0.0,0.0,U
2020-09-24,77.75,83.88999938964844,75.69999694824219,83.1999969482422,2487200,0.0,0.0,U
2020-09-25,84.79000091552734,93.36000061035156,84.25,89.8499984741211,3681700,0.0,0.0,U
2020-09-28,94.45999908447266,100.0,94.0999984741211,95.80000305175781,3999900,0.0,0.0,U
2020-09-29,98.16000366210938,102.62999725341797,93.50000000000001,94.91999816894531,2814000,0.0,0.0,U
2020-09-30,94.90000152587889,96.36000061035156,85.02999877929688,87.27999877929688,3670700,0.0,0.0,U
2020-10-01,89.33000183105469,90.97000122070312,83.5,84.55999755859375,4530800,0.0,0.0,U
2020-10-02,81.55000305175781,87.61900329589844,81.55000305175781,83.52999877929688,2771300,0.0,0.0,U
2020-10-05,85.83000183105469,85.84899902343751,82.30000305175781,84.0,1260500,0.0,0.0,U
2020-10-06,84.61000061035156,84.76000213623047,82.70999908447266,82.79000091552734,1014400,0.0,0.0,U
2020-10-07,84.04000091552734,89.5,83.75800323486328,88.6500015258789,1767800,0.0,0.0,U
2020-10-08,91.19000244140625,93.50000000000001,88.80000305175781,91.4000015258789,1892900,0.0,0.0,U
2020-10-09,92.8499984741211,100.41999816894531,92.69999694824219,99.11000061035156,2587700,0.0,0.0,U
2020-10-12,100.12999725341797,101.0,89.80000305175781,90.0,3868000,0.0,0.0,U
2020-10-13,92.3499984741211,94.77999877929688,91.0,92.11000061035156,2000700,0.0,0.0,U
2020-10-14,93.5199966430664,96.0999984741211,89.19999694824219,90.0199966430664,2196100,0.0,0.0,U
2020-10-15,88.19999694824219,93.38999938964844,86.99999999999999,91.43000030517578,1362700,0.0,0.0,U
2020-10-16,92.19000244140625,93.5999984741211,90.87799835205078,92.55999755859375,958600,0.0,0.0,U
2020-10-19,94.0,95.4000015258789,88.20999908447266,89.30000305175781,1669100,0.0,0.0,U
2020-10-20,89.83000183105469,90.62000274658203,86.0999984741211,87.1500015258789,1224800,0.0,0.0,U
2020-10-21,87.26999664306642,91.2699966430664,87.26999664306642,91.0,1270200,0.0,0.0,U
2020-10-22,90.81999969482422,101.0,88.27999877929688,100.95999908447266,4738100,0.0,0.0,U
2020-10-23,101.0,103.97000122070312,93.0,97.27999877929688,3246200,0.0,0.0,U
2020-10-26,98.0,103.48999786376953,91.62999725341797,99.95999908447266,2933300,0.0,0.0,U
2020-10-27,100.0,108.3499984741211,95.5,104.0,5984300,0.0,0.0,U
2020-10-28,100.0,102.0,96.19999694824219,99.76000213623048,2391500,0.0,0.0,U
2020-10-29,101.79000091552734,109.27999877929688,98.5,108.83999633789062,2805300,0.0,0.0,U
2020-10-30,105.80999755859375,107.30000305175781,92.22000122070312,94.87999725341797,5100700,0.0,0.0,U
2020-11-02,96.66999816894531,98.69000244140625,93.37100219726562,94.12999725341797,2514500,0.0,0.0,U
2020-11-03,96.0,99.5,94.5999984741211,98.06999969482422,2161600,0.0,0.0,U
2020-11-04,101.80999755859375,106.87999725341797,100.5,106.44999694824219,2788900,0.0,0.0,U
2020-11-05,109.99999999999999,112.79000091552734,107.2300033569336,110.76000213623045,2106600,0.0,0.0,U
2020-11-06,110.5,119.87999725341797,108.1500015258789,119.0,1727700,0.0,0.0,U
2020-11-09,116.87999725341797,117.02999877929688,102.41000366210938,102.8499984741211,3158700,0.0,0.0,U
2020-11-10,106.05999755859375,106.19000244140625,98.0,99.66000366210938,2447100,0.0,0.0,U
2020-11-11,102.76000213623047,106.5,101.52999877929688,105.58000183105469,1663700,0.0,0.0,U
2020-11-12,105.0,106.53199768066406,99.50499725341797,101.73999786376953,2937000,0.0,0.0,U
2020-11-13,100.0,116.86000061035156,100.0,114.7699966430664,4769700,0.0,0.0,U
2020-11-16,109.0,112.5,105.37000274658203,111.51000213623047,4675000,0.0,0.0,U
2020-11-17,107.83000183105469,122.94999694824219,107.83000183105469,118.05000305175783,3710800,0.0,0.0,U
2020-11-18,119.19000244140625,119.2699966430664,113.51000213623047,115.01000213623047,1897200,0.0,0.0,U
2020-11-19,115.01000213623047,118.5,114.0,116.30999755859375,1663800,0.0,0.0,U
2020-11-20,117.30999755859375,124.18000030517578,116.34100341796875,122.80000305175781,2688000,0.0,0.0,U
2020-11-23,123.30999755859375,129.8699951171875,122.5999984741211,129.39999389648438,2100800,0.0,0.0,U
2020-11-24,130.97000122070312,133.85000610351562,126.0,129.0399932861328,1724900,0.0,0.0,U
2020-11-25,130.0,138.947998046875,128.0,137.4600067138672,1539800,0.0,0.0,U
2020-11-27,143.0,148.0,141.5500030517578,147.6199951171875,1799400,0.0,0.0,U
2020-11-30,147.0,152.61000061035153,139.1300048828125,151.97999572753906,2514000,0.0,0.0,U
2020-12-01,155.0,155.94999694824222,142.66000366210938,147.22999572753906,2407200,0.0,0.0,U
2020-12-02,142.10000610351562,145.49999999999997,135.50999450683594,141.0500030517578,2141600,0.0,0.0,U
2020-12-03,143.1999969482422,149.9499969482422,142.61000061035156,145.6699981689453,1241300,0.0,0.0,U
2020-12-04,149.08999633789062,154.8800048828125,146.61000061035156,150.94000244140625,1498600,0.0,0.0,U
2020-12-07,151.89999389648438,158.19999694824216,150.3300018310547,155.71000671386722,1321800,0.0,0.0,U
2020-12-08,158.0,167.8699951171875,158.0,167.25,1738800,0.0,0.0,U
2020-12-09,169.8000030517578,170.5500030517578,149.11599731445312,152.00000000000003,4057700,0.0,0.0,U
2020-12-10,151.46000671386716,161.25,150.5,158.17999267578125,1862900,0.0,0.0,U
2020-12-11,158.0,159.4720001220703,151.6199951171875,152.5,1360400,0.0,0.0,U
2020-12-14,154.5,156.0,143.64999389648438,146.72000122070312,2383900,0.0,0.0,U
2020-12-15,150.0,150.00999450683594,142.3300018310547,144.5800018310547,1461100,0.0,0.0,U
2020-12-16,145.88999938964844,150.75999450683594,144.67999267578125,146.69000244140625,1516100,0.0,0.0,U
2020-12-17,154.16000366210938,156.99000549316406,148.5500030517578,151.27000427246094,1915900,0.0,0.0,U
2020-12-18,155.0,158.42999267578125,151.0,157.77000427246094,3637600,0.0,0.0,U
2020-12-21,158.0,165.6999969482422,155.10000610351565,165.36999511718747,1772300,0.0,0.0,U
2020-12-22,168.0,173.58999633789062,161.552001953125,172.2899932861328,2275000,0.0,0.0,U
2020-12-23,174.88999938964844,174.94000244140625,165.00999450683594,167.9499969482422,1323600,0.0,0.0,U
2020-12-24,169.0,173.13999938964844,163.83999633789062,164.9199981689453,746600,0.0,0.0,U
2020-12-28,169.36000061035156,170.02000427246094,154.5800018310547,156.44000244140622,1814800,0.0,0.0,U
2020-12-29,158.0,158.5800018310547,147.23500061035156,151.17999267578125,1990900,0.0,0.0,U
2020-12-30,154.0800018310547,157.5500030517578,149.3000030517578,154.82000732421875,1227600,0.0,0.0,U
