Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2018-01-02,26.34288859894223,26.444263434435978,26.241513763448488,26.386335372924805,17059833,0.0,0.0,PFE
2018-01-03,26.393570265354125,26.625282460907187,26.23426740306236,26.581838607788086,14183151,0.0,0.0,PFE
2018-01-04,26.581840547348843,26.73389986715306,26.50218765469297,26.639768600463867,13046517,0.0,0.0,PFE
2018-01-05,26.66148709715589,26.704933859249454,26.50942488552642,26.690452575683594,13167517,0.0,0.0,PFE
2018-01-08,26.58907508559165,26.64700312540722,26.306675527566277,26.393566131591797,19964341,0.0,0.0,PFE
2018-01-09,26.386323056407523,26.531144598284538,26.328395021935798,26.364601135253906,16876226,0.0,0.0,PFE
2018-01-10,26.313916369501975,26.509425346625655,26.29219444377535,26.408050537109375,18755825,0.0,0.0,PFE
2018-01-11,26.53115269203618,26.574596547596656,26.3718498207922,26.473224639892578,15102555,0.0,0.0,PFE
2018-01-12,26.523906103853573,26.647002823140873,26.40080647317063,26.4587345123291,20240700,0.0,0.0,PFE
2018-01-16,26.48046770646184,26.777348636949224,26.408055451106627,26.50218963623047,30536699,0.0,0.0,PFE
2018-01-17,26.661487254290442,27.059742934470673,26.625281133766425,26.922164916992188,25332363,0.0,0.0,PFE
2018-01-18,26.91492241610757,26.91492241610757,26.574591894039383,26.784582138061523,19946528,0.0,0.0,PFE
2018-01-19,26.929409280554363,26.99457797738734,26.429778722973023,26.748384475708008,31133684,0.0,0.0,PFE
2018-01-22,26.71217679193737,26.842514178000147,26.5963206906824,26.74114227294922,21380495,0.0,0.0,PFE
2018-01-23,26.661481857299805,26.849750152239015,26.458732281640774,26.661481857299805,18527212,0.0,0.0,PFE
2018-01-24,26.784586127372663,26.842514178000147,26.5963206906824,26.74114227294922,18673191,0.0,0.0,PFE
2018-01-25,26.77010377550677,27.038022090753216,26.719416369303598,26.958372116088867,18988232,0.0,0.0,PFE
2018-01-26,27.00905845379211,28.305206265772018,27.00905845379211,28.247278213500973,51441419,0.0,0.0,PFE
2018-01-29,28.240033411128277,28.55139555444781,28.073487010060507,28.254514694213867,36779014,0.0,0.0,PFE
2018-01-30,27.667992802942152,28.059007855688765,27.04526264626753,27.371109008789062,48483684,0.0,0.0,PFE
2018-01-31,27.45799683090709,27.508684226415095,26.668723335936903,26.820785522460938,35859926,0.0,0.0,PFE
2018-02-01,26.75501190056312,27.332354110490222,26.75501190056312,26.91579055786133,29697926,0.322581,0.0,PFE
2018-02-02,26.74771051242318,27.222738876671023,26.681938077587205,26.75501823425293,25588907,0.0,0.0,PFE
2018-02-05,26.66001314939669,26.820788895757502,24.84759835093168,25.337242126464844,42463657,0.0,0.0,PFE
2018-02-06,24.964533842261098,25.929206185307258,24.847604395534674,25.783042907714844,56035067,0.0,0.0,PFE
2018-02-07,25.673412963525845,26.053435012888638,25.55648355424003,25.563791275024414,30955980,0.0,0.0,PFE
2018-02-08,25.578411684454164,25.70264882438183,24.5552733952878,24.577198028564453,45850792,0.0,0.0,PFE
2018-02-09,24.98645132294959,25.16184543248104,24.262945846284783,24.96452522277832,49851776,0.0,0.0,PFE
2018-02-12,25.176464106418475,25.483406041286603,24.869525109918477,25.32993507385254,38743670,0.0,0.0,PFE
2018-02-13,25.26416456256177,25.600337409148466,25.14723513230278,25.534564971923828,21559570,0.0,0.0,PFE
2018-02-14,25.359165261269204,25.82688587222343,25.256854224167018,25.71726417541504,24494749,0.0,0.0,PFE
2018-02-15,25.848811945673955,26.111901667025183,25.636873335264497,26.097286224365234,22588379,0.0,0.0,PFE
2018-02-16,26.1338303888462,26.791560634886405,26.075365673978293,26.499237060546875,27659595,0.0,0.0,PFE
2018-02-20,26.323837949160474,26.667321428206282,26.221523971433474,26.316530227661133,27202370,0.0,0.0,PFE
2018-02-21,26.28729816921816,26.740400388913283,26.11190110758445,26.133827209472656,25872327,0.0,0.0,PFE
2018-02-22,26.214217457503576,26.418845422383846,26.0242078746635,26.119211196899414,23983454,0.0,0.0,PFE
2018-02-23,26.25806754064446,26.528467948796656,26.184987381651663,26.499237060546875,17940029,0.0,0.0,PFE
2018-02-26,26.521156349140842,27.193501941003937,26.46269164282092,27.105806350708008,25407302,0.0,0.0,PFE
