Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02,4.8419300665966745,4.933931601250423,4.810274172364103,4.9302215576171875,355616000,0.0,0.0
2018-01-03,5.047694868303371,5.285117313977564,5.039038888318349,5.254697322845459,914704000,0.0,0.0
2018-01-04,5.3360648260689345,5.392699944793562,5.260138897760563,5.282397270202637,583268000,0.0,0.0
2018-01-05,5.297236147952772,5.364505618764831,5.220321037131421,5.3271613121032715,580124000,0.0,0.0
2018-01-08,5.450817592299449,5.56458215663387,5.405806030039508,5.490387916564941,881216000,0.0,0.0
2018-01-09,5.4958306923699505,5.53540103110416,5.407292024073482,5.488905906677246,497000000,0.0,0.0
2018-01-10,5.396409002202045,5.535399991378132,5.341999914591193,5.531937599182129,582664000,0.0,0.0
2018-01-11,5.564582789635151,5.5959919680551415,5.520313230780164,5.541830062866211,406032000,0.0,0.0
2018-01-12,5.529958178672824,5.5643349151814,5.474065084483177,5.51462459564209,359916000,0.0,0.0
2018-01-16,5.541089204616535,5.62665983427355,5.3590654658165695,5.4436469078063965,702348000,0.0,0.0
2018-01-17,5.458237540594364,5.567550542167399,5.364258124492378,5.5576581954956055,538408000,0.0,0.0
2018-01-18,5.538368494504459,5.605143616809346,5.507206959448433,5.550734519958496,408632000,0.0,0.0
2018-01-19,5.641004321936158,5.715198586993986,5.614047188655004,5.690961837768555,609380000,0.0,0.0
2018-01-22,5.69887532197962,5.7812312038541025,5.641251016907651,5.7795000076293945,550944000,0.0,0.0
2018-01-23,5.832919207639053,5.931350673312633,5.814370881062494,5.908597946166992,475228000,0.0,0.0
2018-01-24,5.911812042783162,5.947672797321849,5.77603628810835,5.831682205200195,579972000,0.0,0.0
2018-01-25,5.886092592949503,5.929372969961473,5.830447135201469,5.845285892486572,409884000,0.0,0.0
2018-01-26,5.8890599716699334,6.018158136277569,5.876199590997398,6.017910957336426,516356000,0.0,0.0
2018-01-29,6.003321353499524,6.136129604446406,5.950643447076734,6.1049675941467285,455116000,0.0,0.0
2018-01-30,5.963008220694075,6.094332436863779,5.896233099580877,6.002825736999512,570832000,0.0,0.0
2018-01-31,6.078255603464889,6.164815875627518,6.04561005823469,6.078997611999512,478576000,0.0,0.0
2018-02-01,5.898951533958986,6.106201614244917,5.887575171876803,5.947919845581055,519224000,0.0,0.0
2018-02-02,5.861360693434448,5.88535025817954,5.717176126028735,5.775294780731201,718464000,0.0,0.0
2018-02-05,5.614045793684762,5.768122704334393,5.069953079403983,5.285117149353027,1165204000,0.0,0.0
2018-02-06,5.05511518389154,5.581895556589017,5.045222364411672,5.578927993774414,1114800000,0.0,0.0
2018-02-07,5.67785346828787,5.811156041792567,5.6066267764033375,5.658562660217285,802932000,0.0,0.0
2018-02-08,5.784198891347119,5.817338796598893,5.3793442911622575,5.379591941833496,1144000000,0.0,0.0
2018-02-09,5.892275579853776,5.908103524027938,5.379591986310718,5.739682197570801,1674604000,0.0,0.0
2018-02-12,5.820800912517573,5.8237689467070215,5.565324963911489,5.639519214630127,1093172000,0.0,0.0
2018-02-13,5.6031652090562085,5.799533352348128,5.570766835784109,5.7532854080200195,625524000,0.0,0.0
2018-02-14,5.7129711453386385,5.9996090550616845,5.701841962084963,5.970673084259033,744988000,0.0,0.0
2018-02-15,6.054020369081091,6.142559038271982,5.9731484943725235,6.096311092376709,698900000,0.0,0.0
2018-02-16,6.069104916581379,6.182869488750954,6.021372967894571,6.030523777008057,637656000,0.0,0.0
2018-02-20,6.053029234915945,6.229117328952905,6.049319192510647,6.160116672515869,686240000,0.0,0.0
2018-02-21,6.224666782355502,6.231591567040103,5.969190342482685,5.972899913787842,892292000,0.0,0.0
2018-02-22,6.006803073140034,6.07856869263774,5.926870759032586,5.992449760437012,534364000,0.00375,0.0
2018-02-23,6.052336702812244,6.085992336273193,6.00160568407882,6.085992336273193,415300000,0.0,0.0
2018-02-26,6.132269530269062,6.136723876368866,6.039716176381833,6.102078437805176,469312000,0.0,0.0
2018-02-27,6.075351386053596,6.159738516993497,6.0661953613422295,6.089210033416748,455436000,0.0,0.0
2018-02-28,6.100098604975688,6.139693528346853,5.977106821153029,5.988738059997559,523116000,0.0,0.0
2018-03-01,5.9865104330249075,6.040458667557953,5.645251445932293,5.746466159820557,1040120000,0.0,0.0
2018-03-02,5.638818293740363,5.860055430079903,5.490089734428758,5.853621006011963,913428000,0.0,0.0
2018-03-05,5.803384881183781,5.871191303811312,5.679897941725951,5.831596374511719,620776000,0.0,0.0
2018-03-06,5.91697146574454,6.0119995570002,5.873912002021895,5.992696762084961,636808000,0.0,0.0
2018-03-07,5.889750304536841,6.036994368955931,5.888513169680061,5.98477840423584,581208000,0.0,0.0
2018-03-08,6.012247236961203,6.012247236961203,5.92414822801805,5.968445301055908,411912000,0.0,0.0
2018-03-09,6.015959687374528,6.084013437085186,5.999874573157895,6.071145534515381,505524000,0.0,0.0
2018-03-12,6.112472182066058,6.260952905510004,6.1043054873919385,6.1807732582092285,605060000,0.0,0.0
2018-03-13,6.2235866838940055,6.298074865649183,6.088716303564502,6.1300435066223145,619772000,0.0,0.0
2018-03-14,6.173102414272435,6.200324103654679,6.093170090294836,6.155532360076904,505496000,0.0,0.0
2018-03-15,6.169142027102944,6.251548605285324,6.128309500824348,6.170379161834717,401952000,0.0,0.0
2018-03-16,6.186712660917308,6.2176462242218955,6.149097342208979,6.198591232299805,399456000,0.0,0.0
2018-03-19,6.14167414773535,6.170627637103925,5.865004324821677,5.963991641998291,713772000,0.0,0.0
2018-03-20,5.966961057231324,6.21517205629511,5.966961057231324,6.176319599151611,554696000,0.0,0.0
2018-03-21,6.169884457399916,6.236206400685383,6.1206383730728025,6.1510772705078125,438688000,0.0,0.0
2018-03-22,6.087726512699059,6.134250532804583,5.947659315143574,5.985026836395264,551196000,0.0,0.0
2018-03-23,5.998635582883594,6.001110324194402,5.7541369942829315,5.765273094177246,735620000,0.0,0.0
2018-03-26,5.889750562359359,6.051347475029344,5.837782399942706,6.050110340118408,611424000,0.0,0.0
2018-03-27,6.13103263303067,6.186713145744118,5.440595691410179,5.5809102058410645,1409000000,0.0,0.0
2018-03-28,5.546512190228369,5.676680406689353,5.3700672906805655,5.477715969085693,945904000,0.0,0.0
2018-03-29,5.546016725986719,5.8278833499767355,5.461630060397059,5.731123447418213,916628000,0.0,0.0
2018-04-02,5.660595652301521,5.806849464684614,5.38244087089687,5.470292091369629,922092000,0.0,0.0
2018-04-03,5.637332102756685,5.700436357007577,5.4777148210515305,5.576702117919922,667432000,0.0,0.0
2018-04-04,5.320819841472435,5.609120857473548,5.295825565641705,5.598727226257324,789168000,0.0,0.0
2018-04-05,5.657130219930659,5.670245926188732,5.406939638701193,5.478457927703857,701240000,0.0,0.0
2018-04-06,5.375758623361537,5.48390243596151,5.272811627091975,5.302012920379639,662988000,0.0,0.0
2018-04-09,5.365117100181538,5.493058362450761,5.3106737286575365,5.330718994140625,499524000,0.0,0.0
2018-04-10,5.561112190440904,5.667028584368317,5.50394674386258,5.640054702758789,761676000,0.0,0.0
2018-04-11,5.625206441407139,5.666533633721747,5.566061393289569,5.598727226257324,460244000,0.0,0.0
2018-04-12,5.691776310761576,5.823429469560949,5.647479231491807,5.805611610412598,593920000,0.0,0.0
2018-04-13,5.8692106521153,5.877624679969379,5.680639855195091,5.728896141052246,503036000,0.0,0.0
2018-04-16,5.735577273325105,5.762056488924485,5.6343625615149575,5.7286481857299805,350792000,0.0,0.0
2018-04-17,5.7808636386290635,5.899648391530267,5.725183138203921,5.878365993499756,447224000,0.0,0.0
2018-04-18,5.827882234127333,5.920682909651709,5.760323636878981,5.849411964416504,391364000,0.0,0.0
2018-04-19,5.735084211625758,5.7684925269101,5.612587527592037,5.668020248413086,471996000,0.0,0.0
2018-04-20,5.6593583211570975,5.743745001207185,5.628672556053584,5.659853458404541,386200000,0.0,0.0
2018-04-23,5.67767075306749,5.728896448678016,5.514341558930454,5.54032564163208,427508000,0.0,0.0
2018-04-24,5.566061530883225,5.662078955731711,5.408671647421407,5.474003314971924,414596000,0.0,0.0
2018-04-25,5.444307243170836,5.483407502033573,5.204262957372355,5.361652851104736,588492000,0.0,0.0
2018-04-26,5.523497293299472,5.581652546567758,5.4574231493416026,5.573485851287842,375824000,0.0,0.0
2018-04-27,5.679401897520912,5.699199357363764,5.558637062073449,5.600954055786133,400848000,0.0,0.0
2018-04-30,5.617286884662176,5.667028102046188,5.546263740484117,5.565566062927246,327844000,0.0,0.0
2018-05-01,5.557400886098701,5.623722364413586,5.498750494088419,5.621000289916992,253788000,0.0,0.0
2018-05-02,5.617534483741869,5.662078412060282,5.574227218086713,5.600459098815918,268248000,0.0,0.0
2018-05-03,5.632383116005685,5.792000411769769,5.5870962407962175,5.765768527984619,443144000,0.0,0.0
2018-05-04,5.737062619025243,5.919199457869878,5.719739898810465,5.915982246398926,400660000,0.0,0.0
2018-05-07,6.02066159281893,6.211212461838451,6.010762625696951,6.154047012329102,687616000,0.0,0.0
2018-05-08,6.154294409973573,6.199333955640809,6.105295655022669,6.1966118812561035,506616000,0.0,0.0
2018-05-09,6.216656761339503,6.33197699345709,6.189435073102511,6.329749584197998,596760000,0.0,0.0
2018-05-10,6.382708199935249,6.4465549363792185,6.364890341389692,6.437398910522461,994080000,0.0,0.0
2018-05-11,6.255509874171468,6.428985377743407,6.200077161548446,6.298816680908203,1214456000,0.0,0.0
