Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02,43.6349438067716,43.99024859425829,43.4428915210802,43.97104263305664,844200,0.0,0.0
2018-01-03,44.10547619467069,44.5183951604364,44.076669087391004,44.460777282714844,612500,0.0,0.0
2018-01-04,44.95051914068104,45.38264039344285,44.94091432968157,45.37303924560547,770600,0.0,0.0
2018-01-05,46.266090387427916,46.85185923749327,46.256485577631835,46.76543426513672,1356100,0.0,0.0
2018-01-08,46.8614718837578,47.063128981021784,46.79425285133647,47.05352783203125,618900,0.0,0.0
2018-01-09,47.80253569774238,47.821741656353545,47.45683576906547,47.58167266845703,1057300,0.0,0.0
2018-01-10,47.76412775643041,47.98499078716192,47.50485280822506,47.80253601074219,1051300,0.0,0.0
2018-01-11,47.89856848998903,48.32108861640486,47.840950610547765,48.282676696777344,860300,0.0,0.0
2018-01-12,47.97539113722766,48.8012291359456,47.75452808273652,48.04261016845703,1043400,0.0,0.0
2018-01-16,47.82174539494332,48.40751435731077,46.86146936828517,47.00551223754883,1388400,0.0,0.0
2018-01-17,47.476044106634035,47.984992877427544,47.207167998928796,47.84095001220703,784500,0.0,0.0
2018-01-18,47.389616320209086,47.389616320209086,47.07272716387387,47.216766357421875,570600,0.0,0.0
2018-01-19,47.89856764456833,48.03300569772949,47.75452478008869,47.90816879272461,522100,0.0,0.0
2018-01-22,48.15784712621577,48.791629195765594,48.10983039143752,48.78202438354492,800100,0.0,0.0
2018-01-23,49.52143702697454,49.876738149988086,47.90817292361232,48.417118072509766,2431800,0.0,0.0
2018-01-24,47.917766242113025,47.917766242113025,46.98629749808681,47.19755935668945,1742500,0.0,0.0
2018-01-25,46.57339355142787,47.168763742276,46.2757066244224,46.47736740112305,1217600,0.0,0.0
2018-01-26,46.83266259794416,47.533663662888074,46.79425067744145,47.51445770263672,1112900,0.0,0.0
2018-01-29,46.66940377743802,46.68860973357819,45.6707197002801,45.96840286254883,3080600,0.0,0.0
