epsilon_decay,learning_rate,discount_factor,score_min,score_avg,score_max,step_min,step_avg,step_max,time_min,time_avg,time_max
0.995024427933162,0.7335383900504346,0.723588626024402,-875.0,-36.12,15.0,6,28.0644,200,5e-05,0.00021980959999999997,0.001686
0.9974124577630914,0.6713247349955582,0.5425726826182956,-938.0,-57.9448,15.0,6,33.3268,200,4.9e-05,0.0002612272,0.001719
0.9951660680124291,0.832981187191956,0.64502054662206,-875.0,-35.2992,15.0,6,27.3552,200,5e-05,0.0002201492,0.001704
0.9950036122607481,0.8706322675936222,0.6141524885533681,-884.0,-34.1256,15.0,6,27.0072,200,5.4e-05,0.00023174800000000002,0.001912
0.9950076477092232,0.8747973004556645,0.6182809141659147,-875.0,-33.8836,15.0,6,26.9728,200,5.4e-05,0.00023358759999999999,0.001884
0.9953034245170452,0.8688708327606451,0.6084954224139371,-839.0,-34.526,15.0,6,27.0824,200,5.4e-05,0.0002394152,0.002252
0.9950151580644401,0.8432924393105573,0.5521263057790611,-830.0,-33.8148,15.0,6,27.3024,200,5.3e-05,0.00024071680000000003,0.002353
0.9950990979534452,0.8438836597553567,0.567934213517988,-920.0,-34.9544,15.0,6,27.3332,200,5.4e-05,0.00023665919999999997,0.001931
0.9952731678356939,0.7998197137141683,0.469863810466856,-875.0,-37.4088,15.0,6,28.4616,200,5.3e-05,0.000244388,0.001933
0.9954657774845642,0.8768859509194653,0.46536206979696104,-938.0,-36.4152,15.0,6,27.612,200,5.4e-05,0.00023858040000000004,0.001844
0.995258852674265,0.1034320905663964,0.5444947018380222,-866.0,-114.3668,15.0,6,86.804,200,4.9e-05,0.0006756507999999999,0.001905
0.9957017995301874,0.5394559607776962,0.6242902201598813,-857.0,-45.2912,15.0,6,32.2268,200,5e-05,0.0002536408,0.001719
0.9950018694893055,0.8433382230481876,0.5900844339783611,-920.0,-34.982,15.0,6,27.3752,200,4.9e-05,0.00021785240000000004,0.001738
0.9951045395969782,0.8113043658237158,0.6576489845995295,-866.0,-34.9396,15.0,6,27.5092,200,4.8e-05,0.00021279920000000002,0.001833
0.995033752869187,0.8650618222334264,0.7878411648629373,-848.0,-33.8624,15.0,6,26.7824,200,5.1e-05,0.00021626160000000002,0.002018
0.9952283546399118,0.8626151758829751,0.7851137927560884,-830.0,-34.6332,15.0,6,26.838,200,4.8e-05,0.0002115844,0.001916
0.9953296093049239,0.7685354619420736,0.8302919819672856,-911.0,-36.1824,15.0,6,27.7716,200,5e-05,0.0002210324,0.001731
0.9968449203090683,0.4044524042962794,0.8048310092561799,-866.0,-61.1708,15.0,6,37.0916,200,4.8e-05,0.0002956116,0.00186
0.9951162160690145,0.8758218546773735,0.7398767438238213,-893.0,-33.6412,15.0,6,26.7448,200,5e-05,0.0002154248,0.001743
0.9950008107212167,0.8812987846939705,0.7418540138903059,-875.0,-33.102,15.0,6,26.7228,200,4.8e-05,0.00021168199999999998,0.001726
0.9955929982109623,0.8780184533555121,0.7646703567600456,-884.0,-35.2024,15.0,6,27.034,200,5.3e-05,0.00023041480000000002,0.001973
0.9953631135420797,0.8616409363895356,0.38538461550575726,-893.0,-36.5264,15.0,6,27.8996,200,5.4e-05,0.0002435308,0.00195
0.9950891674237163,0.847634483975062,0.7435182787643511,-875.0,-33.6756,15.0,6,26.8548,200,5.4e-05,0.00023262919999999997,0.001943
0.9952163566931124,0.8558330485206144,0.730624389983137,-902.0,-34.5588,15.0,6,27.0924,200,5.4e-05,0.0002342264,0.001968
0.9950891674665143,0.8827829262879964,0.7115067052458613,-938.0,-33.8172,15.0,6,26.7168,200,5e-05,0.00021824479999999998,0.001834
0.9950833557462155,0.8852124511986291,0.7535856850820892,-893.0,-33.4768,15.0,6,26.644,200,5e-05,0.00020787000000000005,0.001733
0.9952389222981554,0.886513652118614,0.8484866737366799,-848.0,-33.9924,15.0,6,26.79,200,4.9e-05,0.0002076756,0.001732
0.9954914830728738,0.8501119717019181,0.7437752516204095,-893.0,-34.994,15.0,6,27.2588,200,5e-05,0.00021106359999999996,0.001737
0.9950983803209688,0.13596142509210085,0.7777092004999862,-884.0,-86.8212,15.0,6,64.8516,200,5e-05,0.0004979168,0.001992
0.9953448069749578,0.8027028705168248,0.7115869732263038,-929.0,-36.976,15.0,6,27.814,200,4.8e-05,0.00021710440000000003,0.001785
0.9954369364697899,0.887639247121407,0.6747102487229889,-929.0,-35.146,15.0,6,27.1276,200,4.9e-05,0.00021060439999999998,0.001676
0.9951892042847407,0.8475015999394813,0.7622257260856486,-920.0,-34.0204,15.0,6,26.848,200,5.4e-05,0.00023367120000000003,0.001912
0.9950761393943938,0.8806181914399079,0.815287044358135,-920.0,-33.6292,15.0,6,26.6836,200,5.3e-05,0.00023121239999999998,0.001848
0.9950711367344673,0.8984706575579925,0.8632295051079433,-920.0,-33.6228,15.0,6,26.7,200,4.9e-05,0.00021713240000000004,0.002
0.9950956786564346,0.887863905826533,0.8128386640726323,-848.0,-32.7632,15.0,6,26.5892,200,4.9e-05,0.00020912319999999998,0.001936
0.9952980168593087,0.8982258527310637,0.8587822210159695,-911.0,-34.5892,15.0,6,26.9188,200,4.9e-05,0.00021278319999999999,0.001718
0.9951931110637137,0.8124293483291348,0.8163579341183925,-929.0,-34.5472,15.0,6,27.202,200,4.9e-05,0.00021574720000000003,0.001817
0.9951075877310727,0.8400335305950406,0.810259405073902,-911.0,-34.88,15.0,6,27.17,200,4.9e-05,0.0002134448,0.001776
0.9953722335215671,0.7911239409266626,0.8362085970353645,-902.0,-35.9416,15.0,6,27.5332,200,5e-05,0.0002180332,0.001689
0.9980115104598373,0.8550397144550904,0.8803103005925552,-884.0,-60.7652,15.0,6,32.7116,200,5e-05,0.0002643624,0.001756
0.9952675677729175,0.31143610539065636,0.7474527378179141,-920.0,-56.1456,15.0,6,40.0272,200,4.9e-05,0.0003108084,0.001801
0.9951746412100937,0.8992160859410713,0.7347959608768366,-866.0,-33.332,15.0,6,26.5916,200,4.9e-05,0.0002052848,0.001695
0.9989759724713347,0.8999697165634364,0.7365216839032658,-938.0,-97.1884,15.0,6,41.632,200,5.1e-05,0.0003299932,0.001703
0.9951535315657299,0.8815286401227487,0.7763408212109544,-884.0,-33.196,15.0,6,26.5732,200,5e-05,0.0002079288,0.001705
0.9951628045594186,0.8817836226359959,0.7744821234096606,-884.0,-32.7772,15.0,6,26.6344,200,4.9e-05,0.0002072952,0.001732
0.995156116835759,0.8812132186245355,0.7744832028385586,-884.0,-33.7632,15.0,6,26.7744,200,4.9e-05,0.00020807080000000003,0.001711
0.9950858553896553,0.8834631269216607,0.869046093485863,-857.0,-32.9832,15.0,6,26.52,200,5e-05,0.0002135848,0.001807
0.9951858963098118,0.8834099372665952,0.8940972446279936,-893.0,-33.8908,15.0,6,26.6548,200,5e-05,0.0002149808,0.001768
0.9955058516108901,0.8718909871419572,0.865311321898995,-875.0,-34.756,15.0,6,26.86,200,5.2e-05,0.0002162408,0.001761
0.9953846512093241,0.8996261466297633,0.8285233818920724,-902.0,-34.2708,15.0,6,26.8188,200,5.1e-05,0.00021778760000000004,0.001814
0.9956338176939142,0.826193591313655,0.8021754530298185,-938.0,-37.2884,15.0,6,27.7892,200,4.9e-05,0.0002180692,0.002465
0.9953017433874781,0.8593002639119166,0.9161178677174757,-866.0,-34.622,15.0,6,27.0356,200,5e-05,0.00021301040000000002,0.00172
0.9950934697296465,0.8835891523275388,0.7814983414350303,-830.0,-33.3332,15.0,6,26.6048,200,5.3e-05,0.0002287096,0.002076
0.9950703211506007,0.8835832124743961,0.8464662777357599,-893.0,-32.594,15.0,6,26.4476,200,5.3e-05,0.0002314056,0.001947
0.995061084029899,0.8848647697964487,0.8464703225152522,-857.0,-33.5092,15.0,6,26.722,200,5.3e-05,0.00022986560000000004,0.002078
0.9952134925000676,0.8983485021282479,0.8482718332225107,-884.0,-33.7492,15.0,6,26.6428,200,5.4e-05,0.000231104,0.002119
0.9950789184842574,0.8561087045214568,0.8736735088836697,-857.0,-33.9764,15.0,6,26.93,200,5.3e-05,0.0002328652,0.002026
0.9951777875351274,0.8689732212998423,0.8978721383053327,-830.0,-33.28,15.0,6,26.6812,200,5.3e-05,0.00023090519999999999,0.001862
0.9950007210634211,0.8677450987853922,0.7839681690992312,-857.0,-33.9784,15.0,6,26.8756,200,5.4e-05,0.00023277520000000002,0.001905
0.9951781425319672,0.8200387218772403,0.9033530859191004,-911.0,-34.862,15.0,6,27.1292,200,5.3e-05,0.00023597600000000002,0.002008
0.9952928065810074,0.8333988045904122,0.7608402826185116,-893.0,-35.444,15.0,6,27.3632,200,5.4e-05,0.00023733000000000003,0.001856
0.9954395238639759,0.6106630898981142,0.8281852930768064,-875.0,-39.8408,15.0,6,29.7212,200,5.4e-05,0.0002567556,0.001866
0.9951538398747809,0.8844237282019835,0.8566504711206249,-920.0,-34.37,15.0,6,26.8364,200,5.4e-05,0.0002314048,0.001887
0.9952434180325279,0.8623829244286846,0.8403207582340638,-821.0,-33.8244,15.0,6,26.8584,200,5.3e-05,0.0002247096,0.001908
0.9950696799122759,0.8875812924709501,0.9264948865013413,-992.0,-33.5076,15.0,6,26.6376,200,5.4e-05,0.00022447,0.001788
0.9951644060056568,0.8722144262149868,0.9294596424109653,-911.0,-33.4832,15.0,6,26.678,200,4.9e-05,0.00021027720000000002,0.002022
0.9953378165913691,0.8675642717957249,0.9341498794760998,-848.0,-34.3596,15.0,6,26.802,200,4.9e-05,0.0002087012,0.001717
0.9951530325921124,0.8371766799921219,0.9709424329222163,-938.0,-33.6984,15.0,6,26.7744,200,4.9e-05,0.000206804,0.001683
0.9950026964534154,0.8558141907819228,0.9222473835275451,-848.0,-32.6268,15.0,6,26.5104,200,4.9e-05,0.0002053928,0.00168
0.9950120808995345,0.8508806799581434,0.9201428068694649,-893.0,-33.5152,15.0,6,26.86,200,5e-05,0.0002161504,0.002422
0.9952310289002988,0.8212211687802766,0.9467631881290259,-920.0,-35.0296,15.0,6,27.3052,200,4.9e-05,0.00021391559999999998,0.00192
0.995115276175597,0.8729520160224999,0.8929219091894742,-884.0,-32.6024,15.0,6,26.4896,200,4.8e-05,0.00020350799999999998,0.001688
0.9951055178886049,0.8667900092729036,0.9125497850445513,-911.0,-33.6144,15.0,6,26.7624,200,4.9e-05,0.00020724160000000006,0.001747
0.9952898331690171,0.8813872997932923,0.8975966046653139,-902.0,-33.7844,15.0,6,26.732,200,5e-05,0.00020914799999999998,0.001685
0.9950721873318147,0.853463722236277,0.92503024819222,-920.0,-33.1832,15.0,6,26.6384,200,4.9e-05,0.00020749719999999997,0.001713
0.9951721145685913,0.8449699740464472,0.9890054718818586,-839.0,-33.514,15.0,6,26.7604,200,4.9e-05,0.00021622079999999996,0.002016
0.9950043114103069,0.859621266794636,0.8947915832182234,-866.0,-32.4556,15.0,6,26.5288,200,5.1e-05,0.000211396,0.001763
0.9950182482588734,0.8086598538777158,0.8899055253671682,-875.0,-33.6964,15.0,6,26.9788,200,5e-05,0.0002083644,0.001738
0.9950053601923332,0.8569643685918004,0.9568294294658012,-893.0,-32.994,15.0,6,26.5404,200,5e-05,0.00020890560000000002,0.001717
0.9950010566272081,0.8334639198169386,0.9623316267201355,-911.0,-33.4588,15.0,6,26.7232,200,4.9e-05,0.000210254,0.001736
0.9952607043513527,0.8537270944385537,0.8754575890410702,-911.0,-34.714,15.0,6,26.9308,200,5.1e-05,0.00021254759999999998,0.001765
0.9953984756352328,0.802159062459118,0.903506541129205,-848.0,-35.7404,15.0,6,27.4784,200,4.9e-05,0.00021580240000000002,0.001749
0.9950113204785881,0.8339582904285392,0.95515704060899,-902.0,-33.1176,15.0,6,26.6856,200,5e-05,0.00020866159999999997,0.001706
0.99510798360586,0.8523505480285248,0.8821680984276743,-920.0,-34.6344,15.0,6,26.898,200,5e-05,0.0002101096,0.001718
0.9952094307403347,0.828379990701355,0.9659207920392209,-956.0,-35.1652,15.0,6,27.0676,200,5e-05,0.0002130532,0.001798
0.9950057806320217,0.8688506147876522,0.9511044620202976,-857.0,-32.716,15.0,6,26.56,200,5e-05,0.0002070872,0.00174
0.995014330812046,0.862718409444939,0.9489410403966553,-893.0,-33.1984,15.0,6,26.6344,200,5e-05,0.0002084,0.001578
0.9950088789380893,0.8643852614984087,0.9469924065764003,-866.0,-32.9056,15.0,6,26.458,200,5e-05,0.000206434,0.001788
0.9950159384023322,0.4422424809155777,0.9515646105290156,-911.0,-44.1664,15.0,6,32.7652,200,5e-05,0.0002537888,0.001908
0.9950011803268762,0.8627701188247768,0.9804143818878853,-875.0,-34.0584,15.0,6,26.67,200,5e-05,0.00020922479999999996,0.001736
0.9977813750193387,0.8420228614838321,0.9446755135799058,-848.0,-56.3548,15.0,6,31.6588,200,5e-05,0.0002476508,0.001723
0.9950967519555675,0.8158440808014932,0.9613182905044967,-875.0,-33.7336,15.0,6,27.0028,200,5e-05,0.0002118636,0.001607
0.9950028259295209,0.8645434763900688,0.9232238965907051,-884.0,-32.626,15.0,6,26.5456,200,5e-05,0.0002076004,0.001753
0.9951212686252927,0.8679939112629905,0.9232598037203974,-902.0,-32.9104,15.0,6,26.6836,200,5e-05,0.00020901279999999999,0.001702
0.9950834930979947,0.8567601015672965,0.9288662640073613,-830.0,-33.8364,15.0,6,26.8608,200,5e-05,0.00021133479999999998,0.001701
0.9950076277766522,0.8669756801032571,0.9477062181551106,-893.0,-32.756,15.0,6,26.4632,200,5e-05,0.00020680519999999997,0.001736
0.9951258656710434,0.8409416118562533,0.9154246968101674,-884.0,-33.9812,15.0,6,26.9,200,5.1e-05,0.0002126468,0.001715
0.996391045966027,0.8724079169065574,0.9406653016278035,-911.0,-40.7148,15.0,6,28.188,200,5e-05,0.00022365879999999998,0.001732
0.995255217857437,0.8289177868023744,0.9696739823173052,-929.0,-34.7164,15.0,6,27.0844,200,5e-05,0.00021844,0.001771
0.9950980405586113,0.8991083523731278,0.91378242767461,-911.0,-33.3844,15.0,6,26.6128,200,4.9e-05,0.0002087736,0.00176
0.9950667532903912,0.8504087272064259,0.9776626990006028,-857.0,-33.6688,15.0,6,26.8024,200,5e-05,0.00020984920000000003,0.001716
0.995000907980165,0.8733294286535379,0.9310278230707286,-866.0,-33.3388,15.0,6,26.5672,200,5e-05,0.0002089092,0.001718
0.9950059700924784,0.8603835342111367,0.954244835154118,-866.0,-33.5024,15.0,6,26.6612,200,5e-05,0.00020815799999999998,0.001701
0.9951531485734414,0.8777047752450388,0.9421018704345188,-875.0,-33.926,15.0,6,26.7356,200,4.9e-05,0.00020957600000000003,0.001818
0.9952077129729592,0.8594640560380948,0.9052975340875894,-875.0,-34.2284,15.0,6,26.9828,200,5e-05,0.00021239439999999997,0.001714
0.9966732051629835,0.8409274060037701,0.955879925661392,-857.0,-43.6432,15.0,6,28.7416,200,5e-05,0.00022468760000000004,0.001782
0.9950734910062407,0.8872638561376874,0.9235554144413417,-902.0,-32.5452,15.0,6,26.4936,200,5e-05,0.000209134,0.001788
0.9951309407176459,0.8868331090356084,0.9194433793390232,-902.0,-32.9464,15.0,6,26.5132,200,5e-05,0.0002073236,0.001855
0.9950801768729647,0.8877397199907759,0.9217761570196836,-884.0,-33.454,15.0,6,26.5108,200,4.8e-05,0.00020873559999999997,0.001734
0.9952606018254533,0.8894368072280203,0.8910781591204993,-848.0,-34.9612,15.0,6,26.9284,200,4.9e-05,0.0002087212,0.001725
0.9951264929897455,0.8733797221378726,0.8712108993068883,-875.0,-34.1052,15.0,6,26.8116,200,5e-05,0.00021396160000000002,0.001773
0.995001380515199,0.820071110341985,0.9258825191921037,-839.0,-33.4284,15.0,6,26.8392,200,5e-05,0.0002106592,0.001789
0.9951480079384162,0.8993667473351865,0.9075665246947574,-857.0,-33.2448,15.0,6,26.454,200,4.9e-05,0.0002080168,0.0018
0.9950825917689189,0.8765743467498605,0.9898712814311692,-866.0,-32.9712,15.0,6,26.6184,200,5e-05,0.000209418,0.001706
0.9985611975680488,0.8493839315123319,0.9736850012159003,-938.0,-76.4552,15.0,6,36.614,200,5.1e-05,0.00029352320000000003,0.00172
0.9950717317876926,0.8633042879893188,0.9896291756823082,-866.0,-33.6108,15.0,6,26.8224,200,4.9e-05,0.0002146332,0.001754
0.995216331384248,0.8785825771029527,0.9369873697810109,-893.0,-33.8492,15.0,6,26.6108,200,5e-05,0.00020758200000000002,0.001704
0.9953191822307551,0.8390204204304015,0.957336166242261,-875.0,-33.9464,15.0,6,26.894,200,5.1e-05,0.00021629039999999998,0.001766
0.9950770277557529,0.8720085891180538,0.8900760820171696,-884.0,-32.97,15.0,6,26.5524,200,5e-05,0.00020759560000000002,0.001749
0.9951453709746194,0.8985619407551295,0.8860523933910995,-911.0,-33.6448,15.0,6,26.5204,200,5e-05,0.00020723560000000002,0.001706
0.9952228550253721,0.8812033129732767,0.9009698837271081,-974.0,-33.856,15.0,6,26.632,200,4.9e-05,0.0002065256,0.001611
0.9950605772916951,0.8716336587705751,0.861132853904416,-929.0,-33.8744,15.0,6,26.8112,200,4.9e-05,0.00020729600000000002,0.001738
0.9950785797969391,0.8573531319178729,0.916074637105825,-965.0,-33.5968,15.0,6,26.77,200,4.9e-05,0.00020571720000000005,0.001727
0.9950778649677173,0.8689604334147233,0.9398892201791146,-929.0,-33.218,15.0,6,26.6852,200,4.9e-05,0.00020689840000000004,0.001717
0.9950048564049272,0.8860777432962207,0.8894103178440559,-875.0,-32.5188,15.0,6,26.4696,200,5e-05,0.00020973120000000002,0.001758
0.9950107249489591,0.8853860775163632,0.8799499578957795,-875.0,-33.1608,15.0,6,26.4804,200,4.9e-05,0.0002048824,0.001693
0.9951540871952747,0.8992645860899271,0.8920070537999474,-884.0,-33.7008,15.0,6,26.5404,200,5e-05,0.000210766,0.00169
0.995001606705412,0.8722849284964876,0.9670424646806229,-857.0,-32.62,15.0,6,26.47,200,4.9e-05,0.00021119599999999997,0.001695
0.9950009400654107,0.8843277205476557,0.2763364865966335,-866.0,-35.214,15.0,6,27.6684,200,5e-05,0.0002161908,0.001768
