epsilon_decay,learning_rate,discount_factor,score_min,score_avg,score_max,step_min,step_avg,step_max,time_min,time_avg,time_max
0.8172236534316344,0.7600562680438767,0.47533350680552716,-857.0,-15.142666666666667,15.0,6,29.540666666666667,200,4.6e-05,0.00020479533333333334,0.001562
0.8332220602823579,0.7979663116525314,0.3981603658971655,-776.0,-14.670666666666667,15.0,6,29.022666666666666,200,4.6e-05,0.00020146933333333334,0.001554
0.8069045268232069,0.7197814648982861,0.19758614463925867,-821.0,-19.534666666666666,15.0,6,33.858666666666664,200,4.6e-05,0.0002359046666666667,0.001554
0.8789311337477271,0.7603925478943823,0.3357614965323657,-794.0,-17.03933333333333,15.0,6,30.749333333333333,200,4.5e-05,0.0002121973333333333,0.001544
0.8118160696857727,0.7687855591371278,0.6651406074657509,-821.0,-13.722666666666667,15.0,6,28.394666666666666,200,4.6e-05,0.00019710599999999998,0.001533
0.8104705613344577,0.6386261251719172,0.6552505111925757,-695.0,-17.22533333333333,15.0,6,31.72533333333333,200,4.6e-05,0.00021980266666666668,0.001563
0.8294283546404084,0.5957883726629515,0.7598367353753829,-875.0,-18.359333333333332,15.0,6,32.495333333333335,200,4.7e-05,0.00023298866666666667,0.001541
0.843617579867816,0.6921753118161715,0.11080116667357742,-821.0,-24.912,15.0,6,38.538,200,4.6e-05,0.0002732133333333334,0.001565
0.8058307321907567,0.7642645418503787,0.5907603599200677,-809.0,-14.249333333333333,15.0,6,28.811333333333334,200,4.7e-05,0.00020302466666666664,0.001539
0.816345011013435,0.7782513988351687,0.540734394232693,-686.0,-13.935333333333332,15.0,6,28.679333333333332,200,4.7e-05,0.00020213600000000003,0.001456
0.8274774458511446,0.731126552096236,0.703679847658166,-758.0,-14.386,15.0,6,29.05,200,4.7e-05,0.00020552333333333337,0.001631
0.8367188483449576,0.7724178118884276,0.5499007109957187,-911.0,-14.476,15.0,6,28.74,200,4.5e-05,0.00020205999999999997,0.00158
0.8138905845674529,0.7080696583109986,0.7463170328540125,-668.0,-14.899333333333333,15.0,6,29.561333333333334,200,4.8e-05,0.00021864266666666665,0.001628
0.8056564387200286,0.6731714512054089,0.6601768065682735,-794.0,-16.246,15.0,6,30.626,200,5e-05,0.00023478133333333336,0.001691
0.8607397766295588,0.7420687923627123,0.5954648097641134,-866.0,-15.32,15.0,6,29.428,200,5e-05,0.00022946866666666665,0.00178
0.8470064651128397,0.29694008437483727,0.5415426725120598,-740.0,-41.80466666666667,15.0,6,55.21666666666667,200,4.5e-05,0.00039410933333333334,0.001715
0.8234497698077918,0.7659761180430141,0.7916272279330335,-704.0,-13.494666666666667,15.0,6,28.200666666666667,200,4.6e-05,0.00020047,0.001612
0.903400447859083,0.7149916379912438,0.903323796047669,-767.0,-17.298666666666666,15.0,6,29.340666666666667,200,4.5e-05,0.00020468266666666667,0.001584
0.8347724928119648,0.4154554801687259,0.7855398654046526,-803.0,-28.64,15.0,6,40.208,200,4.6e-05,0.000280408,0.001538
0.8231697154927399,0.7735036965701254,0.8527467907037537,-884.0,-13.225333333333333,15.0,6,27.851333333333333,200,4.8e-05,0.00020426733333333335,0.001638
0.8138184742026546,0.7699369583089398,0.8657014718154846,-776.0,-13.287333333333333,15.0,6,27.917333333333332,200,4.7e-05,0.00020155266666666667,0.001609
0.8131027725030269,0.7667864658332212,0.8728327990069258,-893.0,-13.464666666666666,15.0,6,27.942666666666668,200,4.5e-05,0.00019463333333333337,0.001589
0.8014111824479654,0.7543474613702696,0.8669552592653207,-794.0,-13.568666666666667,15.0,6,28.290666666666667,200,4.5e-05,0.00019464866666666665,0.001544
0.802174222116413,0.7437229117317109,0.8778580571061295,-740.0,-13.750666666666667,15.0,6,28.416666666666668,200,4.5e-05,0.00019644733333333333,0.001554
0.8109778431742208,0.659412937256425,0.930377886606351,-821.0,-18.481333333333332,15.0,6,30.345333333333333,200,4.5e-05,0.00020861600000000004,0.001548
0.812049922628807,0.6914950995081174,0.8556249851939055,-730.0,-14.795333333333334,15.0,6,29.589333333333332,200,4.6e-05,0.00020398400000000002,0.001492
0.8240423619460544,0.7650195194958423,0.9741006553384115,-722.0,-16.518,15.0,6,28.144,200,4.5e-05,0.00019493866666666666,0.001556
0.8050202858778733,0.7364462833603498,0.9360786973568036,-821.0,-16.701333333333334,15.0,6,28.561333333333334,200,4.8e-05,0.00020778466666666664,0.001661
0.8186566448840511,0.7017606783827628,0.8791704632985862,-740.0,-15.235333333333333,15.0,6,29.139333333333333,200,4.8e-05,0.00021389066666666667,0.001585
0.8008982156622824,0.7457053799441625,0.8330040389589544,-920.0,-13.626,15.0,6,28.314,200,4.6e-05,0.000203234,0.001629
0.8012133826308302,0.7503957574749788,0.8162272000803362,-839.0,-13.89,15.0,6,28.438,200,4.8e-05,0.00020427133333333333,0.00155
0.828799660610512,0.7697018212853214,0.8146715482347018,-830.0,-13.588,15.0,6,27.986,200,4.7e-05,0.00020266,0.001622
0.8288826058319906,0.7181046146453115,0.8472940580987555,-929.0,-14.635333333333334,15.0,6,28.993333333333332,200,4.6e-05,0.00020454466666666667,0.001584
0.8401909874766329,0.7728409195347866,0.8236878816246385,-803.0,-13.501333333333333,15.0,6,27.97533333333333,200,4.6e-05,0.00019641266666666667,0.001585
0.9792075900650488,0.19651698266495848,0.8171499022535119,-785.0,-68.86,15.0,6,67.328,200,4.8e-05,0.000481316,0.001566
0.8377842899187575,0.7386588367782978,0.9229849815961071,-767.0,-16.293333333333333,15.0,6,28.751333333333335,200,4.6e-05,0.00020700999999999998,0.001615
0.8220276897534655,0.6520788932541204,0.8000214537916011,-740.0,-15.924666666666667,15.0,6,30.478666666666665,200,4.6e-05,0.00021075933333333333,0.001435
0.8502448801626811,0.7737353355272608,0.9637444106286678,-794.0,-16.414666666666665,15.0,6,27.944666666666667,200,4.5e-05,0.0001927913333333334,0.001428
0.8410449305519886,0.6777682228029142,0.8752782282799415,-785.0,-16.096,15.0,6,29.954,200,4.6e-05,0.00020714133333333334,0.00155
0.8157076108053063,0.7792219208516505,0.8402154792159644,-812.0,-13.132666666666667,15.0,6,27.840666666666667,200,4.5e-05,0.00019277000000000004,0.001538
0.8091389329959818,0.7570635946556337,0.837294790817618,-713.0,-13.371333333333334,15.0,6,28.145333333333333,200,4.5e-05,0.000195572,0.001556
0.8312503147382607,0.7755887582762269,0.9072965506164041,-785.0,-14.243333333333334,15.0,6,27.889333333333333,200,4.5e-05,0.000196562,0.001527
0.8152008587576557,0.728343402189925,0.8626098960314943,-803.0,-14.170666666666667,15.0,6,28.754666666666665,200,4.7e-05,0.00020564266666666663,0.001588
0.8084919054831705,0.7555126631087246,0.7981238976405995,-911.0,-13.704,15.0,6,28.316,200,4.5e-05,0.00020118800000000004,0.001689
0.8259440439624223,0.7810938015884155,0.7637653468780392,-677.0,-13.518666666666666,15.0,6,28.048666666666666,200,4.5e-05,0.00019401933333333332,0.001574
0.8205806655792206,0.7996468123513141,0.7257884065945387,-740.0,-13.242666666666667,15.0,6,27.886666666666667,200,4.6e-05,0.00019268,0.001544
0.8241128161434806,0.7984517013466389,0.7201650038287954,-803.0,-13.299333333333333,15.0,6,27.845333333333333,200,4.6e-05,0.00019270399999999998,0.00155
0.8214478739763517,0.7937643338135406,0.7266696482024935,-758.0,-13.098666666666666,15.0,6,27.748666666666665,200,4.5e-05,0.0001916313333333333,0.001537
0.8198161286845601,0.7977475356972377,0.7309949729907416,-731.0,-12.958666666666666,15.0,6,27.696666666666665,200,4.5e-05,0.0001909526666666667,0.001537
0.9335231868718683,0.7915545748935282,0.7142458395668799,-857.0,-16.734666666666666,15.0,6,28.548666666666666,200,4.6e-05,0.00019828666666666666,0.001551
0.820557569913683,0.7952367293889555,0.7295176843441743,-830.0,-13.32,15.0,6,27.76,200,4.6e-05,0.00019297733333333334,0.001531
0.8188018674855649,0.7932566502933354,0.737860404652672,-758.0,-13.106666666666667,15.0,6,27.784666666666666,200,4.5e-05,0.00019573666666666668,0.001523
0.820643857642149,0.7999897531488834,0.7289183134741718,-749.0,-13.151333333333334,15.0,6,27.761333333333333,200,4.5e-05,0.000194604,0.001598
0.8191162694695554,0.7996758968703369,0.7453417398230775,-740.0,-13.028,15.0,6,27.686,200,4.5e-05,0.00019123399999999998,0.001532
0.8175342668353802,0.7994113026956102,0.7388540611614903,-803.0,-13.066,15.0,6,27.746,200,4.5e-05,0.00019260733333333334,0.001526
0.8339760439124585,0.7866103027000126,0.7537637639057979,-794.0,-13.414,15.0,6,27.92,200,4.5e-05,0.0001929353333333333,0.001542
0.81677147720347,0.7830443888216418,0.6869066149981153,-794.0,-13.746,15.0,6,28.142,200,4.5e-05,0.0001944193333333333,0.001557
0.9562877142602701,0.7974519216945637,0.7370111397577372,-884.0,-18.75,15.0,6,28.784,200,4.5e-05,0.00020056133333333333,0.001541
0.8193521435544279,0.7266588504563583,0.6354524186638681,-731.0,-14.935333333333332,15.0,6,29.439333333333334,200,4.6e-05,0.00021011866666666666,0.001597
0.825933278290252,0.7803087146659974,0.7036791261473088,-812.0,-13.690666666666667,15.0,6,28.206666666666667,200,4.7e-05,0.0001979953333333333,0.001547
0.8162745418443565,0.7997054293278203,0.7716451480288685,-830.0,-13.123333333333333,15.0,6,27.685333333333332,200,4.7e-05,0.000200952,0.001621
0.8140952134739358,0.7488164648592384,0.6852242752169847,-812.0,-14.230666666666666,15.0,6,28.900666666666666,200,4.8e-05,0.00020757200000000002,0.001635
0.8077910847142502,0.5261556101750573,0.7664966845170059,-740.0,-20.386666666666667,15.0,6,34.82666666666667,200,4.6e-05,0.00024707666666666663,0.001627
0.8331196446559775,0.7830501178988157,0.7455981942634042,-803.0,-13.567333333333334,15.0,6,28.037333333333333,200,4.6e-05,0.00019475066666666666,0.001573
0.8200826038749073,0.7962606077136599,0.698845676274666,-731.0,-13.254666666666667,15.0,6,27.952666666666666,200,4.6e-05,0.000200394,0.001668
0.8206019429086102,0.7992206646525029,0.7742059861953798,-758.0,-12.980666666666666,15.0,6,27.588666666666665,200,4.7e-05,0.0001976213333333333,0.001542
0.8308699138657919,0.7989628715082984,0.7749397747896423,-740.0,-13.038666666666666,15.0,6,27.716666666666665,200,4.6e-05,0.00019959333333333332,0.001667
0.8302517966743538,0.7109806416791451,0.7808131424656908,-839.0,-14.668666666666667,15.0,6,29.256666666666668,200,4.7e-05,0.00021133466666666667,0.001645
0.8052017120358497,0.7348871631452534,0.8019502966904466,-740.0,-14.212666666666667,15.0,6,28.734666666666666,200,4.6e-05,0.00020479933333333332,0.001622
0.8171893758013615,0.7980179731277898,0.7718107823270153,-875.0,-12.889333333333333,15.0,6,27.689333333333334,200,4.6e-05,0.00019867799999999998,0.001638
0.8166721509020379,0.7827639617635505,0.7748838595983473,-830.0,-13.246666666666666,15.0,6,27.870666666666665,200,4.6e-05,0.00020023933333333333,0.001667
0.825306072511717,0.7590975280914257,0.7494661992619861,-785.0,-13.960666666666667,15.0,6,28.468666666666667,200,4.5e-05,0.00020373333333333332,0.001639
0.8106528471142006,0.7807853738114189,0.7697876516232427,-686.0,-13.056666666666667,15.0,6,27.880666666666666,200,4.6e-05,0.000202112,0.00167
0.8104216433918132,0.7992272001540544,0.7114621767667466,-875.0,-13.076,15.0,6,27.696,200,4.7e-05,0.00020139200000000003,0.001642
0.8103025228705363,0.7516429264359962,0.7765621658634033,-812.0,-13.969333333333333,15.0,6,28.585333333333335,200,4.5e-05,0.0001982673333333333,0.001549
0.9973231529156561,0.7854649011899506,0.708345026565068,-893.0,-90.46466666666667,15.0,6,42.910666666666664,200,4.7e-05,0.00031351733333333335,0.00154
0.8139240871566488,0.11420910857747046,0.6412745388088757,-713.0,-99.95466666666667,15.0,6,103.23066666666666,200,4.5e-05,0.0007188573333333332,0.001577
0.8063680426726628,0.7639124759703783,0.7556373388727932,-818.0,-13.642,15.0,6,28.216,200,4.8e-05,0.00020888599999999998,0.001644
0.8040616270761343,0.7423070692240503,0.8050794233022659,-893.0,-13.949333333333334,15.0,6,28.547333333333334,200,4.9e-05,0.000210204,0.001694
0.8161506226133892,0.7999150603971931,0.7419579218625552,-956.0,-13.265333333333333,15.0,6,27.641333333333332,200,4.7e-05,0.00020127600000000002,0.001643
0.8104773493211933,0.7858993933092996,0.6847131760620965,-821.0,-13.340666666666667,15.0,6,28.034666666666666,200,4.9e-05,0.00020773666666666667,0.001605
0.8265092495296963,0.7708599693336472,0.7254986947680307,-848.0,-13.824666666666667,15.0,6,28.294666666666668,200,4.9e-05,0.00020909266666666664,0.001604
0.8191957643853444,0.799452988927107,0.6678940920046812,-767.0,-13.344666666666667,15.0,6,27.866666666666667,200,4.8e-05,0.000205694,0.001619
0.8292356155078642,0.7762914814321623,0.775114680490521,-731.0,-13.281333333333333,15.0,6,27.979333333333333,200,4.6e-05,0.00020354733333333334,0.001615
0.8119882680502397,0.7583337327389537,0.7355941912829751,-857.0,-13.806,15.0,6,28.502,200,4.9e-05,0.000211562,0.001652
0.8751500267623101,0.7794252737167758,0.7949633990392194,-839.0,-14.086666666666666,15.0,6,28.124666666666666,200,4.6e-05,0.00020155533333333334,0.001602
0.8219048694250592,0.7410467598264305,0.7678362907021631,-749.0,-14.277333333333333,15.0,6,28.729333333333333,200,4.6e-05,0.00019947066666666665,0.001544
0.8377413806524947,0.7664446349935501,0.7152592913731407,-866.0,-14.188,15.0,6,28.388,200,4.5e-05,0.00019701466666666666,0.00154
0.8158751157253684,0.799996855840862,0.7558412165690126,-749.0,-13.010666666666667,15.0,6,27.728666666666665,200,4.6e-05,0.00019373333333333334,0.001541
0.8163151336018754,0.7871616406857438,0.7506093884745815,-731.0,-13.230666666666666,15.0,6,27.880666666666666,200,4.6e-05,0.000198164,0.001544
0.8075547948946548,0.7989052515041919,0.8340555199891438,-857.0,-12.908,15.0,6,27.432,200,4.8e-05,0.00019914000000000002,0.001632
0.808011549975675,0.7580620813593917,0.8317728204021058,-848.0,-13.44,15.0,6,28.292,200,4.5e-05,0.00020313133333333332,0.001605
0.8113889629293142,0.7836453967536388,0.7850523653409532,-740.0,-13.145333333333333,15.0,6,27.837333333333333,200,4.8e-05,0.00020321266666666667,0.00161
0.8044605925073521,0.7711513114193457,0.817406435964649,-704.0,-13.064666666666668,15.0,6,27.912666666666667,200,4.6e-05,0.00019925,0.001528
0.8004676938531015,0.3518963862809362,0.8162583259192099,-713.0,-33.59733333333333,15.0,6,44.40133333333333,200,4.5e-05,0.0003021253333333333,0.001578
0.8041233379180875,0.799482783841029,0.760155817324865,-812.0,-12.974666666666666,15.0,6,27.698666666666668,200,4.5e-05,0.00019139933333333332,0.00155
0.8046181834815972,0.7705021991702028,0.69810917500695,-776.0,-13.656666666666666,15.0,6,28.418666666666667,200,4.7e-05,0.00020446533333333332,0.001551
0.8087857320136517,0.5881814218781,0.7947789294029122,-821.0,-18.187333333333335,15.0,6,32.541333333333334,200,4.6e-05,0.00022965533333333332,0.001598
0.8887663035953831,0.7229797457594748,0.7569523392038344,-776.0,-15.640666666666666,15.0,6,29.280666666666665,200,4.9e-05,0.00021606199999999997,0.00156
0.8037306128611285,0.7989907123487079,0.7754783265974565,-839.0,-12.952,15.0,6,27.678,200,4.8e-05,0.00020325,0.001662
0.8042918146726642,0.7874427615923779,0.7360103489729991,-839.0,-13.276666666666667,15.0,6,27.922666666666668,200,4.7e-05,0.000199534,0.001602
0.8002223309821178,0.7694630467246686,0.8168100998181103,-785.0,-13.192,15.0,6,27.922,200,4.8e-05,0.00020031266666666666,0.001574
0.8075677683776947,0.7520719246089821,0.7906338787976332,-803.0,-13.816666666666666,15.0,6,28.42866666666667,200,4.8e-05,0.0002070033333333333,0.00156
0.8124915359771668,0.4744256413040106,0.7633359277012738,-830.0,-22.866,15.0,6,36.988,200,4.8e-05,0.000268886,0.001615
0.8045075172575904,0.7868966204947423,0.7178460901486453,-911.0,-13.055333333333333,15.0,6,27.795333333333332,200,4.7e-05,0.00020428066666666666,0.001635
0.8067229305338661,0.7991239547746971,0.7168969331225906,-830.0,-12.914,15.0,6,27.654,200,4.7e-05,0.0001975626666666667,0.001616
0.8074146532314203,0.7997852960639243,0.7100594556325055,-929.0,-12.858,15.0,6,27.7,200,4.7e-05,0.00020195466666666668,0.001651
0.8035116665350139,0.7711520141949739,0.6790317029107563,-893.0,-13.535333333333334,15.0,6,28.293333333333333,200,4.7e-05,0.00020150000000000002,0.001593
0.805761633141319,0.7788541090706789,0.8049780658944414,-821.0,-13.354,15.0,6,27.996,200,4.8e-05,0.00020451733333333333,0.001635
0.8071371329495185,0.7842414421927365,0.6991883121880338,-821.0,-13.457333333333333,15.0,6,28.097333333333335,200,4.7e-05,0.00020501533333333334,0.001653
0.8120893821474681,0.7978609365455241,0.7171117416372637,-767.0,-13.099333333333334,15.0,6,27.707333333333334,200,4.7e-05,0.000197872,0.00158
0.8034281500161331,0.799736453306653,0.7517877709336939,-857.0,-12.986666666666666,15.0,6,27.724666666666668,200,4.7e-05,0.00019872666666666668,0.001567
0.8005808946838231,0.7581244350761867,0.7552669612484305,-821.0,-13.729333333333333,15.0,6,28.447333333333333,200,4.6e-05,0.00020366533333333336,0.001624
0.8036466970055431,0.7711395371979766,0.7820676153814919,-857.0,-13.584666666666667,15.0,6,28.118666666666666,200,4.8e-05,0.000199122,0.001577
0.8087475122250526,0.7483622212643265,0.7654334601155719,-731.0,-13.892,15.0,6,28.542,200,4.5e-05,0.00019957200000000002,0.001572
0.8124141079401126,0.784807933747141,0.8391473740402784,-731.0,-13.063333333333333,15.0,6,27.633333333333333,200,4.7e-05,0.00020254933333333332,0.001542
0.8001132537141743,0.7830757609346043,0.8503004682018008,-848.0,-13.454,15.0,6,27.812,200,5.1e-05,0.00021489466666666667,0.001821
0.8147826395277118,0.7352751869562516,0.8905437419645773,-821.0,-14.106,15.0,6,28.452,200,5e-05,0.00021866533333333334,0.001728
0.8056109521655012,0.7644600027226193,0.8243161947557442,-848.0,-13.556666666666667,15.0,6,28.148666666666667,200,5e-05,0.0002188346666666667,0.001689
0.8133017094247427,0.7881044159073637,0.7389009355524064,-965.0,-13.154666666666667,15.0,6,27.880666666666666,200,5.1e-05,0.00021656733333333332,0.00179
0.809551595466625,0.799838561170292,0.7785392592909721,-731.0,-13.092666666666666,15.0,6,27.652666666666665,200,5e-05,0.00021449466666666664,0.001721
0.817161140032092,0.7999912233875495,0.8052670929103586,-866.0,-12.898666666666667,15.0,6,27.504666666666665,200,5.1e-05,0.00021552733333333332,0.001737
0.8042837136166717,0.7800607876854545,0.8384880524717432,-776.0,-13.195333333333334,15.0,6,27.729333333333333,200,5.1e-05,0.00021681600000000002,0.001756
0.8129021829337009,0.763677909965922,0.8072681619774461,-866.0,-13.621333333333334,15.0,6,28.183333333333334,200,5e-05,0.00021961666666666667,0.001714
0.8092177585144844,0.7854829075773034,0.7889536648738462,-812.0,-13.236666666666666,15.0,6,27.866666666666667,200,5e-05,0.0002146826666666667,0.001687
0.9171478591310632,0.7740582885097166,0.8343357641537821,-830.0,-15.594666666666667,15.0,6,28.340666666666667,200,5e-05,0.00022049066666666664,0.001808
0.8177406711736447,0.756279671562186,0.7574410763091906,-839.0,-14.074666666666667,15.0,6,28.456666666666667,200,4.5e-05,0.0002093633333333333,0.001709
0.8230024793945203,0.7993919558321524,0.8094146954949574,-713.0,-12.962666666666667,15.0,6,27.530666666666665,200,4.5e-05,0.00019346933333333333,0.001577
0.8249323554001176,0.30684164359042604,0.799925970233484,-830.0,-38.48133333333333,15.0,6,48.849333333333334,200,4.5e-05,0.0003346713333333334,0.001619
0.8227686693922207,0.7881540210259907,0.8201099872830594,-704.0,-13.078666666666667,15.0,6,27.670666666666666,200,4.5e-05,0.00019159,0.001561
0.8154381026815699,0.7989216145376881,0.8567342516323309,-830.0,-12.839333333333334,15.0,6,27.511333333333333,200,4.6e-05,0.00019072333333333336,0.001547
0.8154622274418859,0.7976538918314852,0.8571711536223345,-794.0,-12.998,15.0,6,27.478,200,4.5e-05,0.00019323666666666667,0.00153
0.8176163767449718,0.7964751588127357,0.7487285929076618,-803.0,-13.181333333333333,15.0,6,27.653333333333332,200,4.6e-05,0.00019627866666666665,0.001608
0.8208522986856605,0.7994838741701445,0.856636939069871,-830.0,-12.893333333333333,15.0,6,27.399333333333335,200,4.5e-05,0.00019022933333333336,0.001529
0.8268999915991787,0.7970795467316144,0.8924325011428091,-794.0,-12.763333333333334,15.0,6,27.371333333333332,200,4.6e-05,0.00019059466666666665,0.00156
0.8319085632085679,0.7994424651443442,0.9170317470411884,-767.0,-14.428666666666667,15.0,6,27.630666666666666,200,4.6e-05,0.00019177333333333336,0.001541
0.8273823553476393,0.7975183467912685,0.8824033622131479,-794.0,-12.827333333333334,15.0,6,27.409333333333333,200,4.6e-05,0.000192808,0.001526
0.8251190302716941,0.7993168426674185,0.8790198928914953,-686.0,-12.747333333333334,15.0,6,27.501333333333335,200,4.7e-05,0.00019604133333333336,0.001561
0.8284996484374442,0.7702224339583637,0.9479624020736956,-659.0,-15.872,15.0,6,27.994,200,4.6e-05,0.00019509466666666668,0.001449
0.8215374097232696,0.7867543382388246,0.8890431030788006,-767.0,-13.037333333333333,15.0,6,27.473333333333333,200,4.5e-05,0.0001919326666666667,0.001552
0.8262498800096236,0.7976380353828116,0.8622581697550464,-821.0,-12.812666666666667,15.0,6,27.46066666666667,200,4.6e-05,0.00019319133333333335,0.001576
