rewards,steps,epsilon,time
-623.0,200,0.7745921496871375,0.001731
-624.0,177,0.7707225285232795,0.001471
-659.0,200,0.7668722387817162,0.001671
-369.0,129,0.7630411838886818,0.001087
-668.0,200,0.7592292677528631,0.001666
-641.0,200,0.7554363947629891,0.00164
-731.0,200,0.7516624697854326,0.001674
-695.0,200,0.7479073981618248,0.001648
-650.0,200,0.7441710857066807,0.00164
-540.0,156,0.7404534387050362,0.001306
-650.0,200,0.7367543639100983,0.001648
-632.0,200,0.7330737685409059,0.001663
-587.0,200,0.7294115602800026,0.001668
-226.0,85,0.7257676472711215,0.000702
-686.0,200,0.7221419381168807,0.001643
-578.0,200,0.7185343418764912,0.001659
-605.0,200,0.7149447680634761,0.001631
-596.0,200,0.7113731266434005,0.001651
-623.0,200,0.7078193280316136,0.001678
-578.0,200,0.7042832830910017,0.00164
-615.0,195,0.7007649031297524,0.001595
-704.0,200,0.6972640998991296,0.001656
-520.0,199,0.6937807855912608,0.001647
-564.0,198,0.6903148728369342,0.001643
-524.0,200,0.6868662747034071,0.001674
-453.0,159,0.6834349046922262,0.001317
-632.0,200,0.6800206767370572,0.001642
-650.0,200,0.6766235052015265,0.001659
-614.0,200,0.673243304877073,0.001648
-146.0,59,0.6698799909808112,0.00049
-542.0,200,0.6665334791534046,0.001658
-497.0,200,0.6632036854569493,0.001634
-542.0,200,0.6598905263728695,0.00166
-605.0,200,0.6565939187998219,0.001649
-542.0,200,0.6533137800516117,0.001637
-596.0,200,0.6500500278551185,0.00163
-416.0,149,0.6468025803482329,0.001235
-102.0,51,0.6435713560778031,0.000433
-181.0,76,0.6403562739975919,0.000631
-524.0,200,0.6371572534662436,0.001656
-632.0,200,0.633974214245262,0.00165
-487.0,175,0.6308070764969972,0.00143
-194.0,80,0.6276557607826434,0.000667
-145.0,76,0.6245201880602463,0.000623
-569.0,200,0.6214002796827207,0.001628
-226.0,85,0.6182959573958775,0.000704
-271.0,103,0.6152071433364614,0.000848
-497.0,200,0.6121337600301977,0.001638
-542.0,200,0.6090757303898489,0.001665
-560.0,200,0.6060329777132812,0.001631
-55.0,31,0.6030054256815411,0.000263
-389.0,167,0.5999929983569408,0.001372
-506.0,200,0.5969956201811532,0.001625
-551.0,200,0.5940132159733174,0.001642
-569.0,200,0.5910457109281525,0.001633
-578.0,200,0.5880930306140816,0.00162
-310.0,124,0.5851551009713647,0.001035
-211.0,97,0.5822318483102412,0.00081
-51.0,36,0.5793231993090817,0.000298
-394.0,145,0.5764290810125487,0.001175
-199.0,76,0.573549420829767,0.000632
-506.0,200,0.5706841465325025,0.001633
-459.0,183,0.5678331862533513,0.00151
-551.0,200,0.5649964684839363,0.001656
-470.0,167,0.5621739220731141,0.001363
-132.0,72,0.5593654762251904,0.000592
-488.0,200,0.5565710604981439,0.001668
-145.0,76,0.5537906048018598,0.000633
-542.0,200,0.5510240393963719,0.00163
-533.0,200,0.5482712948901127,0.001659
-61.0,37,0.5455323022381738,0.000305
-251.0,92,0.5428069927405735,0.000765
-668.0,200,0.5400952980405338,0.00162
-107.0,47,0.5373971501227658,0.000386
-61.0,37,0.5347124813117639,0.000306
-53.0,29,0.5320412242701081,0.000248
-222.0,99,0.5293833119967756,0.00081
