ID,SPEED,TRAVEL_TIME,DATA_AS_OF,LINK_ID,LINK_POINTS,BOROUGH,LINK_NAME
261,18.64,226,09/24/2024 10:29:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,22.99,184,09/24/2024 10:34:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,48.46,88,09/24/2024 10:39:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,31.06,137,09/24/2024 10:44:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,17.39,246,09/24/2024 10:49:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,8.69,480,09/24/2024 10:54:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,0,0,09/24/2024 10:59:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,0,0,09/24/2024 11:04:08 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,42.25,101,09/24/2024 11:09:12 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,9.94,433,09/24/2024 11:14:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,0,0,09/24/2024 11:19:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,0,0,09/24/2024 11:24:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,0,0,09/24/2024 11:28:09 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.22,90,09/24/2024 11:34:11 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,36.03,118,09/24/2024 11:39:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.84,89,09/24/2024 11:44:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,46.6,91,09/24/2024 11:48:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,46.6,91,09/24/2024 11:54:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,38.52,112,09/24/2024 11:59:10 AM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.14,109,09/24/2024 12:04:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,16.77,257,09/24/2024 12:09:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,14.91,286,09/24/2024 12:14:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,26.09,164,09/24/2024 12:19:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,46.6,91,09/24/2024 12:24:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.76,107,09/24/2024 12:29:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,25.47,168,09/24/2024 12:34:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,41.01,104,09/24/2024 12:39:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,48.46,88,09/24/2024 12:44:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,34.79,122,09/24/2024 12:49:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.14,109,09/24/2024 12:54:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,49.08,87,09/24/2024 12:58:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,37.9,112,09/24/2024 01:04:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.14,110,09/24/2024 01:09:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,46.6,91,09/24/2024 01:14:12 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.84,89,09/24/2024 01:19:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.22,90,09/24/2024 01:24:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,31.68,133,09/24/2024 01:29:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,29.82,141,09/24/2024 01:34:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,36.03,119,09/24/2024 01:39:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,21.74,194,09/24/2024 01:44:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.76,107,09/24/2024 01:49:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.84,89,09/24/2024 01:54:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,49.08,87,09/24/2024 01:59:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.84,89,09/24/2024 02:04:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,46.6,92,09/24/2024 02:09:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.84,90,09/24/2024 02:14:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,41.01,104,09/24/2024 02:19:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.76,108,09/24/2024 02:24:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,47.22,91,09/24/2024 02:29:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,45.98,92,09/24/2024 02:34:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,45.36,94,09/24/2024 02:39:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,45.36,94,09/24/2024 02:44:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,40.38,105,09/24/2024 02:49:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,42.25,102,09/24/2024 02:54:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,45.36,94,09/24/2024 02:59:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,45.98,93,09/24/2024 03:04:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,32.31,131,09/24/2024 03:09:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,21.74,197,09/24/2024 03:14:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,38.52,110,09/24/2024 03:19:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,42.87,99,09/24/2024 03:24:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,41.01,104,09/24/2024 03:29:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,40.38,106,09/24/2024 03:34:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,40.38,105,09/24/2024 03:39:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,39.76,107,09/24/2024 03:44:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,31.68,134,09/24/2024 03:48:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,36.03,119,09/24/2024 03:54:11 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,36.03,119,09/24/2024 03:59:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,34.17,124,09/24/2024 04:04:10 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
261,34.17,124,09/24/2024 04:08:09 PM,4616226,"40.61632,-74.0263 40.61928,-74.02375 40.6237206,-74.019951 40.6248,-74.01925 40.62583,-74.018741 40.6279506,-74.017891 40.63065,-74.01698 40.63237,-74.016321 40.6332305,-74.016151",Brooklyn,GOW S 7TH AVENUE - 92ND STREET
